source_file,source_row_id,duplicate_keep_source_row_id,raw_row_hash,crop_label_raw,crop_label,removal_reason
crop_data.csv,599,598,21adbe2b0da7b2bced51d8ed399ea040afbbf061464e4475e806806fb4d07928,radish,radish,exact_raw_duplicate_after_first_occurrence
crop_data.csv,601,597,af35e3fb1e9be6ba4c65f5b9ce997368d6b534993a436b6af17248bb0dc31b11,radish,radish,exact_raw_duplicate_after_first_occurrence
crop_data.csv,619,615,a9b030924201c0116aff8d9d45861b3139d471c1e41cc3f94bd4d87c36148082,rapeseed,rapeseed,exact_raw_duplicate_after_first_occurrence
crop_data.csv,672,671,3247ca529919f9666384ecb78590ac391360809ab287d72d7c51dac56244904f,tomato,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,14,3,328d7dc01d6e756fe7df670c9d607b699065182357edcfe2b164424fe344785d,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,60,40,24ea4b2fac404dc354f2ba1a7b1270488c8c72fe7e0a953c65f01413f5cd7414,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,68,53,cb01f4566537560a6b8f0cee9b84ca0c71b4dca9b403b79b6cb3de2dbe522893,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,95,36,a052a889e9cf164baf02aa46097910fbb8d151341a0fba7b983aaa31aa0fb796,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,117,15,5acf7fc51bf97e164bdd63806b78ad03115f17314ccd134679b2b0e6c4363a7b,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,122,119,4360a9f24ed51c4ba53c6b2b02acbe11cfb8577b8a020ddeac0a135d84911c90,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,123,27,0dca47ce02d178308a7fd9945d7c96ac62bec3da60d24feea7000c78bcc4703a,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,125,32,5f547faa55c5de5218572ab975abc98e7186f9b1bb4f5de9b743fbae52bff7b3,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,131,34,ad7f9883bd83b36239a2d95379642153205501c577f3bf8a2206e750efe4a7f4,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,150,56,7ff88fceeb5bcc59043f957708b135a0831904c7f877cbabd45a78be9ed058bf,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,154,69,15e9674b45ffc70201629e2133d63fe215fcaf2189b0641921816a5e83df745e,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,155,27,0dca47ce02d178308a7fd9945d7c96ac62bec3da60d24feea7000c78bcc4703a,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,176,73,807cd7b88350bc1bec157a41fb0c8e5fb57a60f40cd1137bf5da8686e3988e08,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,180,80,a27f26ba44847759ade5a3d87a0bc35371f7259dd46ed1057e2f0073c295c2e4,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,182,70,10dc71976ce633d75ce18ae4fb9ac94f99e2cc543bf3ce9faa61017d626c2b00,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,185,45,64a26c4887664c22bd2bad6bc7efeffdd2b0c1939e0c926ec22c0ea78bad6d55,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,186,169,a06be62c82ab2d508e385ae5bcfee6875345fde88bff05601dcc71d8e6ccae4b,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,188,170,98b20572f635e1db94c2c1526ba10dacbc672626dcaac12bb286adfe3f461342,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,190,72,d175a30f21dd8aa1825ee1bc6a88ee5432d404a75a0ba3b84665b65b7333507a,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,198,6,0eb7bebb693626439050b6c9d25d65eab958178fa6228f2fae15661bb21fc7ec,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,200,45,64a26c4887664c22bd2bad6bc7efeffdd2b0c1939e0c926ec22c0ea78bad6d55,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,204,10,c1a8c3baf5a7dd644989197c640b77dcb2407bd16cc7e83ebec09823bdb31ef6,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,206,57,f8e942e41309be74a3ebe81f766dde2546bc1644c208833a94037bae22753bc0,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,214,193,76db7dece311697e9113ed1ef7e71e73d374520049c44a8f75ca6a45878a45f9,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,217,192,c8e638b384189f10392cea6c179e919b0d07ca7ec985b7c15fa96d899724b718,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,221,205,fea049536eb05926dc1aa60e18b064a7cd5174d0b115d513079281cb9b9970ba,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,222,97,a3e075cce4c8cfc54c0fa992eedc1f2a620d47a0cdcae74891f7f1b6a2a5a713,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,225,108,3cc02dae8363011f29013a88f658a3f101e7c3bbf42fa309197a4d2d1234fa33,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,228,194,8696718a6b87c756a1418ea484f45b96df3e13960a980f0674373d28d621042a,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,229,62,68c461a533f5aea47bd6d42846c755bb43c32b2b05c2d9f212815fac9cb4f058,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,250,243,8a01d74810a44a8ae658e3159731993e4d14f8b34a970f12114613f885194962,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,252,235,780e6f93aac7bae554488e3b1914268d015c9f8bdc83861256ce9525178c414c,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,254,137,e66b095830dc72c64cb2e0b7ee7afd8c17ca55455c6744d2b6f505b866fd7821,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,256,203,21ba76da9e1328c598a54e09e97cb482c69606afa09160b525110aafe15ca684,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,261,218,4810e37f639e6c4a9703ae0bc890080479f6dea0c73493d38f0454d09d53f82b,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,262,231,d016c2c79c4e9bb03c2a8fc0589bb7dc8db616c631e15e3a85c8591c60db42a9,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,264,63,579250e2d2bd9a7b3ca4eade7e8b6d4e8546f32357f0950edb6ee3e7214dbfd7,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,267,87,4cd14c2c094d91fbdc5e6d4bce310e8cd007e08193a9b196a06edc2a795170c6,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,268,234,6e174f6dd970ee7763d2db635353a36679e6d23d986e8793f035430f050d9435,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,269,258,175041b04f3877a42a83f5c2d8a6dc41316213d0c7fc2c23584c7cf57f130d1a,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,270,23,5ee316ff70ad94634643143f07799cdf9eac1c319f2ed8d34b900d7cca5a8e71,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,273,232,d32a82c106db6873f6d5adf8a13c3982f51206b2028a716acc37afe88d15bcae,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,283,136,25223e07874ffe27fbf6c634c72c5a15d5effed09f052c925cd411cc5510678e,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,286,244,34ca079d445ad8eb44c2f6a89d4e28621aacefedb1f2efe11b9141f61a51b81c,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,290,145,d948f5ce8c72ea35d57505d1d398466256b92712c258b14bc41679d11d6b640b,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,297,277,5535b548e2f7141e19e50c6dd8e7cae4801e3d017eea3571acd028aec4c4f4a9,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,298,2,9c473e53a007be2c2fcca627a5acb69398f1cbb21b1aec0f49fe910a946f6c2e,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,301,111,65eb577ce9bc97a50f462dabb23ee0e1e413f9acd787741390726550a56873c7,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,303,259,7562dbc63bbbe479c0c03e1e86ba75cdadce4bf40ed0ab9505b2785260b48587,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,304,143,ea6f7ad7b1aafb79238c13b3d88ddc2b71d98d3310d8d918b3fd8da5449192f6,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,308,237,45a544935513dfe969654e85aef2de841f1051c8d887ddfd93359a913e0ae8d6,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,318,99,2467c6d9b2edea586f16ef8154081604bb1219ec5d182d6c8cb4dcb21ebd1a67,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,320,79,6f3edca6ddb67f0346bd670a3ed3c6189fd4965cca70382e8da4540a5fcd6ea9,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,323,27,0dca47ce02d178308a7fd9945d7c96ac62bec3da60d24feea7000c78bcc4703a,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,325,271,dc7877c3adeb4cd0360e9fc92d631635ecfd8ae2faa8ea2b261234a4316efaad,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,328,66,4999003a544dcaf42b26a6c1fb55a0f045e52d2fae551273f85fcf61170d6a55,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,333,111,65eb577ce9bc97a50f462dabb23ee0e1e413f9acd787741390726550a56873c7,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,342,65,0556e4809c320650c34f89e15d82f20e6951e23b812c488435c2dbb04c1510b3,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,345,299,943baea235ddd662a60b4f5231186297350edfd216f0fa3dcc949086855cedf1,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,347,158,733f4f6a7611730ccd6e451cabd6a2473456e58ef865a20cb314c33a89e13abc,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,352,128,4c4f85d4cbc8047b5d303a7e82b486d16c785d05cab7248ae63ed96f872ac53d,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,362,133,a2a1f0a4e73fc25f052b5a611f0ab6d749626ce89199c5f054a92c4dea1c309c,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,364,293,fb7ad2b7a901aa060b6d0b2b74ab5e2fa9e8476d93f7a1b823602d313d053405,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,366,152,aeaabc7702e4b7fc55ce2caf540c2d5325d46072bc70cf2f6984f56d33d781f2,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,368,80,a27f26ba44847759ade5a3d87a0bc35371f7259dd46ed1057e2f0073c295c2e4,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,370,7,621bfc844024f78ae10a4b76d68322cf76f28afc441bf50e416c6d2832aa659c,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,372,316,778f6d89f066904b624148c5d44e855fb840876c4440c734f64dce1489a4ca7a,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,373,315,712cdfef95f6356a1e5820589bcaf889265457c552f0a3a939bdc3ca23d1a6d4,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,380,73,807cd7b88350bc1bec157a41fb0c8e5fb57a60f40cd1137bf5da8686e3988e08,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,382,189,cd931dc2917c6f0290f1ee1bab13136003d7f585c8ce569210d13331d84e6395,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,383,277,5535b548e2f7141e19e50c6dd8e7cae4801e3d017eea3571acd028aec4c4f4a9,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,384,230,3fde87fa6cda0752a35e0caba23acb59fa36f91a584043b46021988e3a306e39,cassava,cassava,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,386,215,f861fef16de5d2f6eb5697a5ca0e87d9724ed47e1e8a449c56165fe5d7ba6a95,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,389,235,780e6f93aac7bae554488e3b1914268d015c9f8bdc83861256ce9525178c414c,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,393,275,bec5cf6eb00fdeb21f385146b77c868e2afa5a8ad51245653953df21ee5c0a20,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,399,178,8bc9e8c4ca40d4085aa88bf1f890cf2950f9252a5e3f8571dd7b34db87450957,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,402,203,21ba76da9e1328c598a54e09e97cb482c69606afa09160b525110aafe15ca684,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,408,148,5a6e38bf7dab3f95171190516fdef83af79997c65cbf08d18eb385f154f683fd,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,410,238,39b6a196eb32629b352e3f6c20e28f4325061afebe4d74c3b49c36a339a6273e,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,416,292,c0a791972cfaf0dddfa870dddd75c00c2c4412a0e22cda7db6e21cbfa929ce43,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,419,132,c445fcef797e17db819db7e2387cf3971547664dae2a2efea69e4290a198c921,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,422,240,5e99709583a11ad2cb546eb3eee26716e13e0aaef184978dce127adaa4a023c7,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,424,90,149cdf88c8e74b2a6b14bfd586c21ebde38a407ec321f6d21f170b7394bff9bc,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,428,133,a2a1f0a4e73fc25f052b5a611f0ab6d749626ce89199c5f054a92c4dea1c309c,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,430,23,5ee316ff70ad94634643143f07799cdf9eac1c319f2ed8d34b900d7cca5a8e71,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,431,16,a9d6a92387a5ac5beb25cdea18f325752cb767e10b0be593a1421250b69b7943,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,435,359,47b5ec5237e6022a6acb7cdb2d2c1178dfd31efcace4c6e1ba710db945e8f66e,soybean,soybean,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,437,275,bec5cf6eb00fdeb21f385146b77c868e2afa5a8ad51245653953df21ee5c0a20,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,446,158,733f4f6a7611730ccd6e451cabd6a2473456e58ef865a20cb314c33a89e13abc,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,450,238,39b6a196eb32629b352e3f6c20e28f4325061afebe4d74c3b49c36a339a6273e,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,452,96,06147d87c573efbee970dc794f79ba5ba56f6e1280a187ab43a004d5c4c66808,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,453,66,4999003a544dcaf42b26a6c1fb55a0f045e52d2fae551273f85fcf61170d6a55,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,454,53,cb01f4566537560a6b8f0cee9b84ca0c71b4dca9b403b79b6cb3de2dbe522893,tomatoes,tomato,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,460,94,c994d415aef7c5a132ad88313e8913e662f5d0f4811823880efac1d82358678b,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,463,113,d2bce6a1672dd2fe012a992adac3d78a58533b92c0a92348c8e5e23227e64381,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,464,377,bad476d5cfbf9086ed7af7e2252ea70970a5729b925cbaa4386f42b28b3bd4b4,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,470,465,7e20cf0a565d21e456c85fd9380ce91c714bd18a70be69704d497f1d16b0ec7f,beans,beans,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,471,274,0ef1c88260c952d35602a3a1f00f4bf1d5dbe100da61fef87680184bfb7af506,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,472,271,dc7877c3adeb4cd0360e9fc92d631635ecfd8ae2faa8ea2b261234a4316efaad,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,474,242,85a621d8c217093f565b1586b74f3d3deca8419de8ad8ed025ec6131402e2af8,rice,rice,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,477,321,4cfa13339f45ea7447cc5cb6029f363b0b371d3ed42f3c0f66bfd915c8456032,cassava,cassava,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,478,401,267e53dc691af75ee5249bfeea641b84ac60e5db6081ac4da3216b451a11f247,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,480,418,d5d2d83409f2bd1951028e3b84b5eee5017bac55c8b9c72aef09c79ed8c577e5,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,481,90,149cdf88c8e74b2a6b14bfd586c21ebde38a407ec321f6d21f170b7394bff9bc,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,482,71,c4e4e6b6bb440272f6a4d726f1f6873715d759f21803626cf882b972c437553c,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,483,42,f8e9e0a420fb7fbfdad77ee997b3794f868947199f04492945a908d5a4c69a76,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,484,93,bfe6e8fe3f5b9ac31e58b4c84e5a2d307eef46fe2ecb4083b9c6d1f9ba7356d4,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,487,137,e66b095830dc72c64cb2e0b7ee7afd8c17ca55455c6744d2b6f505b866fd7821,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,490,51,22eb59e50f08b9455bc5eab3ecd3a468e81ac7f5d5f22468cc3bbc313cec4a56,cassava,cassava,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,493,75,7778aa9ad68fb7e9e60873daf4e5d0498c94cb9abb60a9f9529d79a49b84af71,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,494,337,6e9d1836c485020b6309e13736dd8be08fea6193421d248465be9d2546e6e494,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,496,97,a3e075cce4c8cfc54c0fa992eedc1f2a620d47a0cdcae74891f7f1b6a2a5a713,maize,maize,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,501,387,0ee456d9d8d4468a88fe0314f36180560297fc8aaed5840fac20f3bce077f23a,pepper,pepper,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,506,144,8c8e6794437ff4457a636eeb6203b069e7b3847100695ee36a5cf84c3c723fb9,orange,orange,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,510,418,d5d2d83409f2bd1951028e3b84b5eee5017bac55c8b9c72aef09c79ed8c577e5,guinea_corn,sorghum,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,511,244,34ca079d445ad8eb44c2f6a89d4e28621aacefedb1f2efe11b9141f61a51b81c,yam,yam,exact_raw_duplicate_after_first_occurrence
original_dataset.csv,512,175,6fa3fc8abeab96df18159ff931312d33a3ca2a70e9de73a060633554c55df08c,rice,rice,exact_raw_duplicate_after_first_occurrence
