source_file,source_row_id,raw_row_hash,crop_label_raw,crop_label_normalized,crop_label,crop_mapping_rule,crop_mapping_status,is_specific_crop_label,soil_type,ph,n,p,k,soil_moisture,temperature,rainfall,location,year,season,row_fingerprint,feature_fingerprint,is_raw_duplicate_in_source,is_raw_duplicate_after_first,duplicate_keep_source_row_id,is_canonical_duplicate_in_source,canonical_duplicate_group_size,global_fingerprint_group_size,feature_fingerprint_group_size,global_feature_fingerprint_group_size,feature_fingerprint_crop_label_count,has_conflicting_crop_labels_for_features,complete_required_features,has_negative_required_numeric,ph_outside_physical_range,row_quality_status,quality_tier,training_status
original_dataset.csv,11,3d054dd8b6bc21e92957f5319896a2210b09aecdbdf975666a050360779a0bb3,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,6.89,10,5,42,,20.24,109.25,,,,8ca25ec6984a2dda39a377afb5bd96de5115d274d6d1e90622b69b3f066ce0c7,637ab6ecaef9b1954cc3cefd4deb263ee340e91936120dab9758604211b128a9,True,False,11,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,12,a8c9395a054528a2cb0cb063e068d5413c1bbfe219bcee4023ecfab12e592504,tomatoes,tomatoes,tomato,plural_variant,approved,True,sandy loam,6.75,101,25,52,,29.1,22.52,,,,631b296d40c1bb74e0c9123203e826db3fb3bbaa511575b771b2b81000b6bc07,2cde1da2b88a2c5fc8ffc099a25f598c2353fa9482ff00f2b4845ae6b640cdb0,True,False,12,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,13,71d2a055a781e8189c6b1366f22786b1b894f52f819dc116d4d974f6fc282963,soybean,soybean,soybean,identity,approved,True,loamy,6.71,35,63,76,,17.82,90.82,,,,1dcdac278daebd51cd4449daf64a3e7188e76018edd8eea60d99583a265f2a25,1aed38e27ead1cae801ab938a1203c4b4626474a9e4d5b0d415968d33c3ea2f7,True,False,13,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,15,5acf7fc51bf97e164bdd63806b78ad03115f17314ccd134679b2b0e6c4363a7b,orange,orange,orange,identity,approved,True,loamy,8.0,12,8,10,,16.15,107.43,,,,51c4490f479081d32b78b4be9f2e811126231c14a6fd693469240ee36e087a91,b68e74c9f19699e927186aa55061ec68f6fa9d8e392b90e3044f2b722cb6e560,True,False,15,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,16,a9d6a92387a5ac5beb25cdea18f325752cb767e10b0be593a1421250b69b7943,beans,beans,beans,identity,approved,True,clay,5.72,12,63,17,,18.36,138.41,,,,19870e47270de73cbfc6fae22d2313925c7c2ece4585a8043a8614c6c0a03ee8,63c27078d2018292c64c2e7b77ff2ab6a61134e6d333a07778333c1bfd9dc28e,True,False,16,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,17,9b2ed7f8aa482855ac24f64de36dc15f5271ff311ea3ec3bb37ebfe4cc841b78,pepper,pepper,pepper,identity,approved,True,loamy clay,6.09,97,25,50,,26.22,49.09,,,,d101995e1aed0a2662386a356d28e4a33c5c8e226ead5d8239dd6fced28e890c,4c4deb75dfbb9f9e1d0032819f8ade6ddc5282e7b8cddece2adf8036211d7933,True,False,17,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,18,fbf8c298baa334122c98a5ac0d9ff439aac4feb842f6a053429e1dff48fcc059,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,6.9,15,6,41,,19.01,108.68,,,,d5f872884aa4e958a88981196049c0b93b5c1a8ba6ffbc67d5d99626cb2169d1,0c027557098a3d3798a9189240d912f5576f21bd97628e1a2442b926f816bd29,True,False,18,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,19,4e62e9c0996cff275a77a401b4680a4e9eb5a98f044406736ceeacb24e40919c,yam,yam,yam,identity,approved,True,loamy,6.4,9,48,22,,27.77,49.51,,,,399e162d403b1ba3cc16eb2bfeb0f45ad2890bdb1525d9f8ec20720069bbf6c5,619ae6e963af749bb704c405d3600107ddd797fb81d15e35bfd950f042f777fc,True,False,19,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,20,0ed82b7ba3cba2f0e1ff366adf0a772cc2817e44efbd80301cc3006377d40352,yam,yam,yam,identity,approved,True,loamy,7.16,10,59,22,,28.61,36.95,,,,74b25487539f766122bae75591741c18635175594cadf9fa510f78979c4114f9,b2826f2ae99094a48ce53439a44b9cbce506dc9d41b7de2d7a84ecde207b733e,True,False,20,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,21,41ebac0e03651d2d70bb19e6fc7c2ad388286a886f85b3f5bbfda678d3690cc1,maize,maize,maize,identity,approved,True,sandy loam,6.38,91,55,15,,18.09,78.96,,,,74f91bb4d48902908f5cb6bb4ad93717e8fd0c4e5efff84850d54120cb2521b4,3d9c2c95ab897a26941d580df7993fb18066813dde45d98ccb2c6098bd3a2dbd,True,False,21,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,22,357e8fb8277464e76d46abf70828fb87eeac38a78c8b1a9046d6342593b23702,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,6.92,39,17,45,,18.1,104.88,,,,a98cf4476a5eabbbce2da5b84a898cb76c8d55c954190cdc10f90ba05375b295,0652e8a71b341d592952725bd37871a9241cba14b38d8aa167dff05e16300753,True,False,22,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,23,5ee316ff70ad94634643143f07799cdf9eac1c319f2ed8d34b900d7cca5a8e71,maize,maize,maize,identity,approved,True,sandy loam,6.55,77,57,21,,24.93,79.74,,,,9481cb961f6d061b9b5c93f5f639f36772af9c45eb61c8dfc22cedba8d1a52c3,ad41b031185806d52dc443597e5926ac5aa0906e53f4f7c71d90bae430d04d0d,True,False,23,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,24,30be3c8f00e9c9da9f879312b86b5a944b4f965453ea781cc8bb80ea8f1ba840,cassava,cassava,cassava,identity,approved,True,sandy loam,6.74,40,63,18,,30.42,63.02,,,,bed44627436e18726f3c34305e094b5e63b116dc381cab26b3aa46f708b786cd,24a3a26a0b80700d052f74778c3cdeb76434ca244f1862ee1f949d3cc16b0b3f,True,False,24,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,25,71cc4a5bb7699bcdfea9e623b427a943b6dd7dbe8204780016b6a4ef9cbb9e94,orange,orange,orange,identity,approved,True,loamy,6.55,18,14,11,,28.05,117.13,,,,7c4636a6e847ef5ae76ac0fa98fdd3f9809148420bc39a2bce54757de09de6e7,9c9e9a4b811940b50ca97b1b5036eb025b8d3c6dfedd6362bc6cf39dc926a608,True,False,25,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,26,0999c302b27a20f3142d4f69fc5bb7c9703d7a64b7837074bfaca90b59f75cf2,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,6.41,14,25,40,,20.07,103.71,,,,de0b18580d283d01c858cd967841c5000c3cb6b4c0e6406c6f3be2813c152d7f,1fde1a17339774e561b938d19b4d008bd1a0fdd0739414a536c448916546d377,True,False,26,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,27,0dca47ce02d178308a7fd9945d7c96ac62bec3da60d24feea7000c78bcc4703a,soybean,soybean,soybean,identity,approved,True,loamy,6.31,27,79,82,,17.07,70.87,,,,75cb86ef16755b1f13bb648a6dd700b7c08ed0d7e659574b6f7be725aec44b4c,e180edf32184f953e82e0dd5f7244735a404013e959f7fcc2d7c471bd031e860,True,False,27,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,28,ab8f4d30389059d52ba15ec3fc48ac89877af1e89f892ca73114f4fcb8c22f20,yam,yam,yam,identity,approved,True,loamy,6.56,38,36,21,,28.03,36.12,,,,fd85902040d2b29475d294c73fb3aad8975791d6f42041e0454903a9a5f9532a,426f615ae0fafbd1798d5f0f77a280f8a679c48d1f5a1db92c74a1bb62e15752,True,False,28,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,29,3d3c3214d10efb7be9153018c9d9b88561041f1247a7ab30a31c1fc444fe3527,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,7.01,36,24,41,,24.94,103.88,,,,d46fa6990ade8bbe24f83c7de2dea77ab8361aa6ab211a4b86bcfef13619bccb,eceb22fec59c0e3ede2878ec1bf5f1c9e65936369c77dffe980001931d41c2af,True,False,29,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,30,357e14be91144fb26fbac1c1cd9ec54903b39501b35888c70757e44c42ee0da0,rice,rice,rice,identity,approved,True,clay,6.16,81,45,35,,26.53,218.92,,,,ca55399bf90e87f6cb455e655bb98acbfc3ece47a855672d87f3007c8d6ad918,a93f2d408eadbf8af7f9f85c700b502a8d311c06bfed88fc97e73e450fec08d2,True,False,30,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,31,40495f8e053de7696fc7f0cb5c195c611183517e7309718dfdb49e71207b3a9b,tomatoes,tomatoes,tomato,plural_variant,approved,True,sandy loam,6.69,115,12,52,,27.51,21.02,,,,b9a607d946020ad1fdb4486e85e8ff47bac8a3ed8f5ff42fbf26d82d9378d087,d224eed62f55b781761b37e30749cd061a38953dc3e2a615c6afaeefaf39f71a,True,False,31,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,32,5f547faa55c5de5218572ab975abc98e7186f9b1bb4f5de9b743fbae52bff7b3,pepper,pepper,pepper,identity,approved,True,loamy clay,6.39,90,14,52,,24.85,59.68,,,,5135d4f3953c1a635c2812e1f6bd62dbf6b36f73a0a8c1748f9812365c69468b,032b3e7a3e4e5a64edb26d705f812e0f6a75e72d11804f5cfb2f18045a29f1d5,True,False,32,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,33,21a55a01265ec46a9eac96691574d3b8159a2cd27505038468c88be9d51513ad,yam,yam,yam,identity,approved,True,loamy,6.32,10,59,15,,29.83,58.87,,,,a6bd587ba6c97625442e8eaf21f1df2c085ac23f9b9de37ce0608c793c6eb2b8,13b12bdee79f1ff71387cdb6e1b838ab92ca2785fc5a7872de567a79e0619993,True,False,33,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,34,ad7f9883bd83b36239a2d95379642153205501c577f3bf8a2206e750efe4a7f4,soybean,soybean,soybean,identity,approved,True,loamy,7.55,42,74,83,,19.26,65.78,,,,0cc30b898a97030e847df02b98a2688cc1b9dd707f3f94d1d3bcb4f519fc2dd6,700451c661beb7f6de9f0d43cfdbd54cdf541508a59bae0344e8b508c0c2d394,True,False,34,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,35,f123f129b655082c3b6a691275653b0a0020f9a4009493635131e7beff8e1fb9,beans,beans,beans,identity,approved,True,clay,5.5,25,63,20,,15.79,95.17,,,,dc4fb49e7c05d39c49da1f9216944e4d5a6ab5cbb1ace72bdeee9946070689b8,505814e3e001c77735d435c54c661ce052d22f8089bea6554f8c5828b010ad15,True,False,35,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,36,a052a889e9cf164baf02aa46097910fbb8d151341a0fba7b983aaa31aa0fb796,soybean,soybean,soybean,identity,approved,True,loamy,6.39,22,72,85,,18.87,88.51,,,,d1b1afc55df7ac50ef351e071d4aa1bd287fa1f92680f7f2379adb6c1ab765b8,1038e5f6c0b06e904e3c8b56086136be5303493ee06aea630a83a6c91f3365d6,True,False,36,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,37,dff8281047968d37aefccef807ef29049f63f70d76dd1436a2cc45b69fd15782,rice,rice,rice,identity,approved,True,clay,6.97,91,35,39,,23.79,206.26,,,,68d871e53b13b0ccf949c1ffa920bc36d4a896f306b0d93a2b3b0679be325d1a,d077d7f52a35e538bb963033795bcb7ea1af4e86539fd112b5bba6eb073c6ec1,True,False,37,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,38,44055e5e75b422951b771f868ca4fa4745ea915f30ebc3c4845d35fabdc602e2,rice,rice,rice,identity,approved,True,clay,6.9,83,60,36,,25.6,200.83,,,,7670a2e13f94b3140bbd2f1062ad3dfbca77c909d0b520e09ef8226a7cb067de,b3e0b2ba28dd3c49d612e0e29d777076c7e863d1b2c7d09be62713629e101153,True,False,38,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,39,63b8047bd0b0e435773788eaa8fa201895f5f48cb30211755798da71eacb9427,soybean,soybean,soybean,identity,approved,True,loamy,7.6,31,76,82,,20.82,79.21,,,,567105463f8ed7e8ec8072908eb01ed2a06533b9317938d770fe48552895300b,b59ac40c7f6872efa2580c1c9e1a72ff98ad457f1e2ed09fea349abe8b71f4af,True,False,39,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,40,24ea4b2fac404dc354f2ba1a7b1270488c8c72fe7e0a953c65f01413f5cd7414,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,7.09,21,6,41,,24.88,107.2,,,,5228d09b94bba30ca9b297a9ea323c522db2f653d249929877574a450c668127,c971b915e95ed97606138943a55be9468c3a2e9f1e2894789b41822837ce64ad,True,False,40,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,41,036a2c54280a07df156747a9bcd38daebc789cba9824e06b6d5cbdb79fcae32b,beans,beans,beans,identity,approved,True,clay,6.0,28,66,23,,21.54,120.69,,,,91e9d0eb165df5badce51649739e659b9438ac2f091d0d7ba6c1cfd83b9970d8,aa33371d1875ae8be39dcee412136e153cc2bfb064592044a116051c5ed44c4f,True,False,41,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,42,f8e9e0a420fb7fbfdad77ee997b3794f868947199f04492945a908d5a4c69a76,guinea_corn,guinea corn,sorghum,common_name_synonym,approved,True,sandy loam,5.79,32,13,42,,23.5,106.62,,,,22d817f9e3c6e1ad4eaa7d0f550c9f42a31bb6a3c28486c5029041d57a41116f,86ef4876a78e9b7ff50aa1965be934872169d0fa10db9f1bf8189db3e6884582,True,False,42,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,43,8a86a51a004a4ec3e24273cce5cb6adb6358f4e9b0f67491d4a48de67e215f08,cassava,cassava,cassava,identity,approved,True,sandy loam,7.42,42,61,22,,26.27,70.23,,,,568a894bae28b3a7fc64495c1862bae831a7726c8104bfa00a20013165f0604d,d52a6342c48ecee2c750b87d85a2a0bb1a5cc131cc72f78ae7b45157001ba5fa,False,False,43,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,44,e936ad151cc36befe21cec2078136d1e3f5516b5a213f00418852c7e8ba9dab6,cassava,cassava,cassava,identity,approved,True,sandy loam,7.36,41,62,15,,29.38,65.24,,,,ae86f02b2cc26386d9a94c4ef0fe1ef08aa8aefac8bf6be719ff8bf72da2f541,7dceb117238d571fec31cc13ac63fcc0a8535519519acf6f19aed7d7ef91dcfc,True,False,44,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,45,64a26c4887664c22bd2bad6bc7efeffdd2b0c1939e0c926ec22c0ea78bad6d55,soybean,soybean,soybean,identity,approved,True,loamy,7.7,25,68,77,,20.09,85.75,,,,a66058ea198db04efe9cbc08649a9274a96c506c65824704509cfcf379d0d2bc,ad0eb653525dfb7878d6dc3b4e7ce90822275a843d6bcdf0276b2a6689b78422,True,False,45,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,46,a7934868bb2f57201041665b7909efe17e8494961a1e72677a4fdca3ad65d032,pepper,pepper,pepper,identity,approved,True,loamy clay,6.87,82,23,49,,26.81,51.7,,,,67968df2f61888570e43311bf91e4984cead2270ffa7e245cfd02be1bc1e924f,fca6aca697afee53a70244919886dac70da6edb5204cbc6371c21ed968a289c8,True,False,46,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,47,4b01c48c7bc8026bd6c23fff32faef8e7df7ed6d8eb45dacd74adf70dc2f8a74,yam,yam,yam,identity,approved,True,loamy,6.64,36,55,20,,27.01,55.3,,,,834a0557ace268cc75871f09b6b8911ac401685fd0bf21e01c03592107163b58,ebb30bdc9dbd440191aa83e5b00d0a1a40826ca52f26f998bd952dd675ebd4cd,True,False,47,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,48,619aa2f81b1c33d5aadc5cfc21f70946973e4f69f6ffe7552307b26d1c2530d8,cassava,cassava,cassava,identity,approved,True,sandy loam,7.45,56,79,15,,29.48,71.89,,,,267ea134a72261ee211afdf7b41d5044c48a7c57ae1fb449d849aeb911fe9c2a,79975d530ff2a46d75034502f3dad317427e88f21a77822549e8078b3449c041,True,False,48,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,49,05f73af87f114a6b91513fedd6c13e055b38e3a51df8f894e61870bc48f47243,maize,maize,maize,identity,approved,True,sandy loam,5.78,76,48,18,,19.3,83.21,,,,9330b321b0a43fcfcc94d95ec6b3db17763a50dcaacf96d756bce139f62b813a,cac03087283254b0410de270e2137f368251e6e2123b34555f1f03ffebd3c666,True,False,49,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,50,f43e1e3b82abe9af3a51d8dfb534272288e08c0d0fb20fe62ac89d55d3902cc7,soybean,soybean,soybean,identity,approved,True,loamy,6.14,39,76,76,,19.97,69.16,,,,62f39f65a36e2c8703c7333e7c1c0ff2b29eef8840c9ed5aba12439df9c80c10,a80974b48301b989a2faafb4ab3212f01df22755710418f58bc230147309d826,True,False,50,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,51,22eb59e50f08b9455bc5eab3ecd3a468e81ac7f5d5f22468cc3bbc313cec4a56,cassava,cassava,cassava,identity,approved,True,sandy loam,6.54,50,74,17,,27.1,73.85,,,,7a9c7a9cfa06b1c116b7b7d86cbcc4058f3bba279c640ce94b7a1a4c414fc594,2d5c7eef6bee5242333b44b3f905cd6395b8934dcc6e866a6e2cedabfab4f9a9,True,False,51,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,52,6b6230402279c820eb576c380a4182aa07550cc24c91f3ba208dcfdb6b1fc3d8,soybean,soybean,soybean,identity,approved,True,loamy,6.32,60,61,78,,20.71,94.04,,,,c3589fba212348d99e89b5fe1b188ebfee02e359209f893716477dca4beb405f,13258d6184a2a140be6e1e6c0d32d1a347a4c6ccda5504b7be2ddf65bafb67d4,True,False,52,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,53,cb01f4566537560a6b8f0cee9b84ca0c71b4dca9b403b79b6cb3de2dbe522893,tomatoes,tomatoes,tomato,plural_variant,approved,True,sandy loam,6.16,98,7,45,,27.79,26.85,,,,31bc079a8a48d3addcc6c311b07ab734c68f736fbd90419ee230f9e29e42edf4,e650f4acbf31cf4a49b92b8b3e043d7e36976923bce82396a146a8f4eeb1b2da,True,False,53,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,54,71913c6fc474ebbae956653e96f5678ab8c91bb96f6cb9b145dfc6c455512721,pepper,pepper,pepper,identity,approved,True,loamy clay,6.51,102,14,52,,26.79,57.74,,,,d376a5a577ca94deafbcbf5a0ae654d8651ef460becf1703c42004e4a4b70584,1ab94588635f3ac1ba0b0cac09580f0ddce444c91172abf5553a890d05ce61ea,True,False,54,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,55,377f3c5aba250381447662ade19691353782a5cd6503bee28fb332d4e3c1bc13,pepper,pepper,pepper,identity,approved,True,loamy clay,6.38,105,30,50,,25.3,57.04,,,,4dbdef0b823cb43cc55edde5d03ddd2f5fb0e4066c1766171fecb57aaf20af31,2aa7b3b237bfa8855a514fbbcc093eb8b1ae5439c823a0b62778a14baedf3004,True,False,55,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,56,7ff88fceeb5bcc59043f957708b135a0831904c7f877cbabd45a78be9ed058bf,soybean,soybean,soybean,identity,approved,True,loamy,7.1,51,72,75,,18.89,80.11,,,,861173d68062745a767f52c524638de64f847c38fc6e434ceb299432eb6ab895,88c01463c333a1d1dfbc74da230840977f8a6db8f70786fbf7e54a1e3294e729,True,False,56,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,57,f8e942e41309be74a3ebe81f766dde2546bc1644c208833a94037bae22753bc0,soybean,soybean,soybean,identity,approved,True,loamy,6.11,42,67,77,,18.99,78.71,,,,dc19e0cdd800513c4845797720deff0b364cec19751bf223394b5e3f039373ad,6a85f0c21d7e70cad3aba9f809ebdfdad44d6677ac411809b641d9e8c67c2304,True,False,57,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
original_dataset.csv,58,5a7d4d1c5fefa2d52a8a9b5542176432b222089d0943f6babcb910a2984a5058,cassava,cassava,cassava,identity,approved,True,sandy loam,6.8,43,61,20,,26.87,63.52,,,,fb8e0be3fdd56a57f8570b6a993e0b6322c61c6d37536cbb5ea46ab0fe66d97e,f47e7c194fceb173c88b75374750b6bc07039a81ec69267613d849af0f01539b,True,False,58,False,1,1,1,1,1,False,False,False,False,reviewable,quarantine,exclude_v1
