source_file,source_row_id,raw_row_hash,crop_label_raw,crop_label_normalized,crop_label,crop_mapping_rule,crop_mapping_status,is_specific_crop_label,soil_type,ph,n,p,k,soil_moisture,temperature,rainfall,location,year,season,row_fingerprint,feature_fingerprint,is_raw_duplicate_in_source,is_raw_duplicate_after_first,duplicate_keep_source_row_id,is_canonical_duplicate_in_source,canonical_duplicate_group_size,global_fingerprint_group_size,feature_fingerprint_group_size,global_feature_fingerprint_group_size,feature_fingerprint_crop_label_count,has_conflicting_crop_labels_for_features,complete_required_features,has_negative_required_numeric,ph_outside_physical_range,row_quality_status,quality_tier,training_status
crop_data.csv,11,80f1c19e1e65246e4d47ed47b853bfaea0262ac17ca9c3059badcb343afb4cce,aloe_vera,aloe vera,aloe vera,identity,approved,True,,7.6,65,18,32,,20.0,360.0,,,,32e893555e9db63a9bfe6df9d7b99a662328cfcb0669ffc8e0dc834ecc8e73f5,b57052ed0d0c85c60c7f92537babf4698cf6b1a92757f316aec5b51ae0481404,False,False,11,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,12,70b8f0203031b0c2210b82cb55ad90e4a102f8d17d5d376792f0f7a3c9f752d0,aloe_vera,aloe vera,aloe vera,identity,approved,True,,7.5,62,16,31,,19.0,355.0,,,,72f7c7e8e53bcb77f57a13f5692bc8d9f7aff8077682ce2d8c25b93d1d2faae3,aa970933f8be88fb47d780476426d4a2c08fae529450d7ac6645ac660529dd86,False,False,12,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,13,1b18fae439440393a262e7b23870b1ce858a0b8f7282d9b82934497780c3e4d9,aloe_vera,aloe vera,aloe vera,identity,approved,True,,7.4,55,12,28,,17.0,340.0,,,,d3c1ad49c55dedece71cb4624095e2c49333f68989e9a28270d01440418a2d22,b656bd9942110c71791a18b56d3c3efd6d66175bfa7df43d2fe6cabe7df560dc,False,False,13,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,14,29c58999981db9e9b7841eba2bbabdc0805b6fc897d351399bcdddbefee36ddd,aloe_vera,aloe vera,aloe vera,identity,approved,True,,7.5,60,15,30,,18.0,350.0,,,,07cf73424bc6abe98abf6d732e9acd537e6b3671f669569c769d56b0be4240ff,33cfa09d79636af33bd2170a6b9356687e10ff3adb0a6f9e7ad81b51a77a7507,True,False,14,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,16,23e7277d0ba142e10b1aa9d334a2bfc992e298f499bd5fae0387cca52ab25296,amaranth_(rajgira),amaranth (rajgira),amaranth (rajgira),identity,approved,True,,6.2,65,38,55,,24.0,550.0,,,,148d054323e5fd57a882a24611f471c3e08086206996de7017f5019e368f1694,ee8bf418307c073a1372c24bea8c7ddc89f19b56b4e98eb46e5fca2bdede2866,False,False,16,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,17,e68263a7555b0f77cd6776dd492c5d62f8b921da40d0928196988ba3d43d77fc,amaranth_(rajgira),amaranth (rajgira),amaranth (rajgira),identity,approved,True,,6.8,64,37,54,,24.0,540.0,,,,d984e94f37506f95dbd2ed6a6b174a2debdbc38bc9007aeb0cc8b88f15044486,e47d9d69d43e0d0a8dc8630db5701ddbc7fd6476db55d9067feee852264378d7,False,False,17,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,18,12eba81d8698fea8e4e731f37492237edd89008570dcd30349fa39aeacef0261,amaranth_(rajgira),amaranth (rajgira),amaranth (rajgira),identity,approved,True,,6.4,62,36,52,,23.0,520.0,,,,958bd783d054e96b551a0aa2d465bbcd8fad6deff31b264e1bd916ba07d8f86b,cc3bbba31926ef1d520b62719be65f82db0dee34e63dec996922a8effbb846e9,False,False,18,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,19,58bb0f5a2bd5725c95aab39a272fcce50375e37264e59ab9dd0ce75b9a1f3ee9,amaranth_(rajgira),amaranth (rajgira),amaranth (rajgira),identity,approved,True,,6.0,60,35,50,,22.0,500.0,,,,9bf5714f0e01402899ee8705bc12a9d3bd4d58f4edb8e277ab3b9067a7dab3f2,4feef4e8b11b5385b2cab44100d7a4faa3cb6c30a58647c3804bdc0d210e76d1,False,False,19,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,20,40ec071639530931f100b1fa09bbac14b0cc5ad6768d6685f4b7f5200e3b8e4d,amaranth_(rajgira),amaranth (rajgira),amaranth (rajgira),identity,approved,True,,6.6,68,40,58,,25.0,580.0,,,,134c0d52adbdce2ca36e076ba10f8e48d99c11da696dbbf6a56c7ce21ef62cd0,a3446d49a5d9534a0a69faf4fee64b2cc6744a4b7922b6f41ccbb583edcdeff4,False,False,20,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,21,5434c910bf09443e76715bc419e918f66ef1b56fc527626445ff9e9cf64ab8c0,ashwagandha,ashwagandha,ashwagandha,identity,approved,True,,6.6,50,20,58,,22.0,820.0,,,,5ad826531b5ee01f9e3f7430aecf2f223d687a6ee6767f324ce10f5aa59a6599,5f227fd696066232608fe0d648edfbb16a9d9a289915451faf0944416f0d23a4,False,False,21,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,22,2f355a312a1bd54bfe6ed7514cbe4f1adf0c97b68bcd3560035b43940cd8e260,ashwagandha,ashwagandha,ashwagandha,identity,approved,True,,6.5,45,18,55,,20.0,800.0,,,,36b53142d79f65e5ddcec00c1549f3b74732c6ddc5f4e1e735d292bc949c5467,7f53fba66c54fe22bfe2208830cda2207212a597bbed5894d29b2e7db9cfa4ce,True,False,22,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,23,cbb6bcdb5e8934e8673be8d240e59e88d7918cc264dbf1719b5d6686c36bfbe4,ashwagandha,ashwagandha,ashwagandha,identity,approved,True,,6.4,42,16,52,,19.0,780.0,,,,6cd6a5cd813a3b2b236b00e4fee7ca01d685f608c5956865a646de450a5bda06,6e4431af33771f5152fa15232888a84c6c7dcac725238e1072cdc892639c2646,False,False,23,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,25,d213d39a7a473016d21e8e1c283054a8b258e35fbdba17f41ba37ee1c74d7436,ashwagandha,ashwagandha,ashwagandha,identity,approved,True,,6.5,48,19,57,,21.0,810.0,,,,e61d823c706205832bb3901ce71e4858ab4b406a90ab1d7613016445376ab9fb,4ba2a3d082c934e52c618dff2dea731353e2001b8cda24c7c67d3af851dca109,False,False,25,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,26,b45d907a6e28d0598d501598780ad1bfe51a963d27b5cbb6075bf927f1bb5f07,asparagus,asparagus,asparagus,identity,approved,True,,6.8,110,65,95,,20.0,850.0,,,,2d3b8671096823c8973fc42d092cb5e035c5a3585587480aa0a28e6d2a333fb5,296bc0f4239375ab476caf9cb87880c6de7eb0ffe0816155ec40204e898abf3e,False,False,26,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,27,1d70145be90a9bb6e8e6d766ecedca17a9937c5c6f686a776159f099687b3525,asparagus,asparagus,asparagus,identity,approved,True,,6.7,108,64,94,,18.0,830.0,,,,691c3c5267c9652c5c4768685b702a34b85c7de1fabab290b069fd62295b19a4,8915c6031ab75aaaebf6969247009192b38f5643be700f168c896b0d17f35a65,False,False,27,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,28,55052cb1ffec5aacd1d8d35ca9e0e567d192ff91287fe874c2fcf4916f56e260,asparagus,asparagus,asparagus,identity,approved,True,,6.6,105,62,92,,19.0,820.0,,,,4b1ecfd6726b5f6dfbe099c753d20c05c8f5a9af12f979647b1396f0aea53184,2835601f0c8425494a296f9fd86692d8505eb1bf6b8ca3b6aec2253d2cf4f5b8,False,False,28,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,29,7a4ebe34bbd4e2c7abe4402a30dfbf7cd1772b8c35826044c68d0155d1c641df,asparagus,asparagus,asparagus,identity,approved,True,,6.5,100,60,90,,18.0,800.0,,,,96ae8e6b016094be55a4999f707b223498d244f338a6eb19ed29c61cabdb753a,6b16b97c1f780bdbb1217b975606ececc9b5a75e0fa65f72c7ed69314801a0fb,False,False,29,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,30,65fcc23645748c1521cee859454bcb67c0da372496c0dbc27b683e26db700819,asparagus,asparagus,asparagus,identity,approved,True,,7.0,115,68,98,,21.0,870.0,,,,9a4aa296e15b6732c4e6f05b5965f0af445b95f66fd7580f0920def7d382a22e,1108c2a3bb27183e8449269cbfe8819c4e485677e02385ed831e3771ce816c05,False,False,30,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,31,ef8f4480539b89db59ac5ec6dfa09645148af8a047bead3a65dbdc950c41ae6c,avocado,avocado,avocado,identity,approved,True,,6.0,75,40,100,,25.0,1000.0,,,,a8e7b18ec117f5ec592e8cf7a5ae22693545de272dc894c173cacf4fe4e65035,a68bbcb47e48af4d7fc2f11ed5e875e9d1158c087c03c5ae9bd8df8516a4c2d5,False,False,31,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,32,c53d92f676667c7cab6a2665a472513d271ac3ae462545462d50ea101399f313,avocado,avocado,avocado,identity,approved,True,,6.0,90,40,100,,25.0,1000.0,,,,7cc8cb22961919504c40f0839ef3b2466d6c2c4f1435e87020fe4102ad52710c,e0a7a79184e98ae04ed73e19f075496301015e5fc37350794d7f6208d5f087c3,False,False,32,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,33,3d5505781a2e13523189a3cd4edf7e3f83794361c54e16a4185977c93a299c65,avocado,avocado,avocado,identity,approved,True,,6.0,80,40,100,,25.0,1000.0,,,,240504208635dd1515eb1b5c10732a24c9bc950b05eb25a06deeb25d7820d613,d5b19cd5382d40d64612c3f16ce52bb1fad10611675b343d6a80b411a414b0cc,False,False,33,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,34,9b9a74ad65f8f3e922bac322f0319c47825c95eff5c06b86b7626d274fd4cbd2,avocado,avocado,avocado,identity,approved,True,,6.0,70,40,100,,25.0,1000.0,,,,1edd8578c6204cdcbf047dbb86d9f7ca276e059643946f85ff4f72664b12d746,26793621d29fa128c65e298eb3263aac235f3cf9f431677153b831d9cb50ef10,False,False,34,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,35,f567e92963a7dae76a39bbd432b71cf7e9760d258c67f63db4afb63f339ac964,avocado,avocado,avocado,identity,approved,True,,6.0,85,40,100,,25.0,1000.0,,,,9be1bae4a2fad0f32c63f7b4581b50cbedaa947ed8b654dc8343573f803cc34a,8bc8819501ab88c13f0d105911f7711a30f74aac6d70499e4d51259d5f769603,False,False,35,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,36,c4e7d40cbfa8a2ee644e14b4d61696b4d1df3cd7f3d17c7f6b00897457b8ac7c,bamboo,bamboo,bamboo,identity,approved,True,,6.6,160,45,130,,26.0,2100.0,,,,f6b7aa992ea3c4cbd1e162e498b2c4d6db8142982555491d8e40bb4717ff8df1,74371a3e392abf816f380589d15962b2ad0cb33547bf15da95e19d573a605143,False,False,36,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,37,1d41b694bf5c028bf12d419b940351515f42d1af731685010355ac4dafd4e9b0,bamboo,bamboo,bamboo,identity,approved,True,,6.5,150,40,120,,25.0,2000.0,,,,745674832e6326f2a3ddc07bf8d8147599bd70429803f4f3730142892693eb76,9af2f4421cbf6fcc773230dd6f4db28ef8d4d7704182b7190e6f4f33365638b8,True,False,37,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,38,5d9bef4958eee16f142203e1a6ac6f2131f5f4b22262a9cbc847fc48b06c838c,bamboo,bamboo,bamboo,identity,approved,True,,6.4,140,35,110,,24.0,1900.0,,,,d2aacc4a2e03c842a574b123002a0f4d397f893500ee087d8dc2accb8384f73a,10fca69dcbe88e7a79c601d2fe0edb3d9f2c2620a21064f62ece3c4ae0b054dd,False,False,38,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,40,107f961a0c10d10f5bc8ec94113c560328420ff6f7ad109e2ac18018e5bf2689,bamboo,bamboo,bamboo,identity,approved,True,,6.5,155,50,135,,27.0,2150.0,,,,df1fe5104a96900b7420eb98fc7015d6c91542f3bcecdd5b65189204881c5ee2,0ee3289d77c41003d3ec1ccedd38aaf44d71a552c81e4197797248e655a15575,False,False,40,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,41,e6b4a8741f6debfe355478bf74a09c20422905403a85f2806ac86877e8b70983,barnyard_millet,barnyard millet,barnyard millet,identity,approved,True,,5.8,50,32,42,,26.0,550.0,,,,24ca2d706f96725cc6782d070632c93d038c85988329e3c59abc889f3934f171,87b27ab8ef76cbbd1b7be8dc5c0d2af583ff70271b77380e9c04e0b693cd308d,False,False,41,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,42,5f3c802853708ca59be7a3cdf6a3e13d76db52f71f276d2d1ccff41bab7ff0df,barnyard_millet,barnyard millet,barnyard millet,identity,approved,True,,6.5,49,31,43,,26.0,540.0,,,,bb6779d5044534857781874c42b1dd49c582a5988fe63142972c95f5c36a10af,45b178b9b944ee303c611d3287cd3f41979d3dc835ca5b6ef34b7f84c5854888,False,False,42,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,43,bfe77c9b10303b5e28ed58ea748587f6e39e2527b8e3a56836b3524420e8254f,barnyard_millet,barnyard millet,barnyard millet,identity,approved,True,,6.0,47,30,40,,25.0,520.0,,,,d7465fd7eed7c9367d6424aa99839adaa3b6f34fe3a6ddbfa5e23605b53a7713,01de3e8ec12e3b10a36f495be7a61fccf3496cc06585f2e1d02087870aee0451,False,False,43,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,44,efec544f4490b4ff8a84fa0a7611b7787d81f73e64b3c7b96635da71a941fae1,barnyard_millet,barnyard millet,barnyard millet,identity,approved,True,,5.5,45,28,38,,24.0,500.0,,,,8fdc89cab0533d3859e5aa51653fb941751fe890222a74aefd5e12ec7b89482a,75e73304cc2251d1fdd8ea199623820c9d9102f3955ce310c331889e482ee294,False,False,44,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,45,c5ecea5fdfa91f7d60a50bd78c0acaa7f969b4c13c6e2d1f890ea850f0249765,barnyard_millet,barnyard millet,barnyard millet,identity,approved,True,,6.3,53,34,46,,27.0,580.0,,,,39d6bc6fa235070f186ae7a483f94d5212a6adb067b2cbc530226773978f0ec3,5d08d8e2c8934279aeb394df79b0a6e7f7b7c7fef0de79deea08144981badf7e,False,False,45,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,46,0497becbce5e4ac5f9cf90e6167213e538c1caccc21351b4f2c998250140188d,blueberry,blueberry,blueberry,identity,approved,True,,4.8,80,35,45,,22.0,1300.0,,,,026459a767737f3ebc9c739c41dacfffdaa334413455776cbb3eae632140b57f,a2feb26e5c7113b766b2e6e3e6857f180e9d56867118b1f615bd54147d28c503,False,False,46,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,47,bd6dc344d436dbdf949f85d9ae1ee7936e362e3a2b17b19623b230147eeb5fbe,blueberry,blueberry,blueberry,identity,approved,True,,4.9,90,40,50,,24.0,1150.0,,,,6964ae39666d2239e48e9f3e5f277631c64734449b689f052fef8290379f315d,30a26c5b1cf3361abfb3c5ed5c97b04a4c763642953051f2ad478ac4f016f049,False,False,47,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,48,c35d03599ade4f6e35353213b661fda93a8510494222223003ad235cf8d7431a,blueberry,blueberry,blueberry,identity,approved,True,,5.0,75,32,42,,21.0,1100.0,,,,9097ff5ccbe6ebc0a941a36dd64f4a78e2912bbf026521aeb4de99bf10b986a6,79b12b4daab0a821318c80041e214b11bfdef9dc3459d40bfb8a1f5b7de6ccb6,False,False,48,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,49,7afd3b5aa5033afbc2d7a3faa21e75ec6e164ddb7997c922392b25e1f61fca30,blueberry,blueberry,blueberry,identity,approved,True,,4.5,70,30,40,,20.0,1200.0,,,,5386b6da7c5378b12eac6915b905543b54588b310dd1b87bed62f82e85d6fcfe,c32d30b49fcd5e4422bd26f64fad5a78a4b0fdcd6f38c0de1db7df9d58fc4eea,False,False,49,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,50,ff94d522bbb0afd90dcf86ae40444985c06033ff562c6b57258661103cbf00e0,blueberry,blueberry,blueberry,identity,approved,True,,4.6,85,38,48,,23.0,1250.0,,,,e34dd9e9df492e15d0a72e703a9076ad693db5101ea0e5e05dbe14c1f0d1313a,bb09c5674da266e0a03f116e964ab38b3b9db4b5ec29dfbee6ffb2bfa0eda6cb,False,False,50,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,51,4c9e290020f365670784d18f96448bb26ae2e512a6291388e6e94bb38511eabc,broccoli,broccoli,broccoli,identity,approved,True,,6.5,160,65,110,,20.0,850.0,,,,f5a27cfee50f584d78d9037d09d3a2979e79f9516d4646e4a0481066382bdff3,214a8be06f71884743dc922d8f5376ffd07ece8fafc3d0103c3cd90b25c5c0f4,False,False,51,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,52,e1e6e568f4bd46bbbad50a2586c079a78003224d88988edd6677e8b71a054f20,broccoli,broccoli,broccoli,identity,approved,True,,6.4,158,62,108,,18.0,830.0,,,,4fa33518596fd1229050f4be18d0abecc6f4aa7dadfe2d35689e4515932ab386,20d73d97dfe33baba7abd68145aaedd132eceb47a52383edc37d60547b2b726e,False,False,52,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,53,8bfc2c406318f6413e4639f54a43136c5589623360f2ac2bf1a5ce36d57cd4da,broccoli,broccoli,broccoli,identity,approved,True,,6.3,155,63,105,,19.0,820.0,,,,4cefaf3a6652d9a460144987b6c618889ecc889610466796cee54e3652a9af91,33078142adb2ad4d25c9fa0d83b95858ee084e78696ee012c9e5d0e7bcabf390,False,False,53,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,54,606e66f8d34ca644f84b529bfaf9a2381e845523f54ebfe9862a5a56a91ae1a1,broccoli,broccoli,broccoli,identity,approved,True,,6.2,150,60,100,,18.0,800.0,,,,a7203b0a0e8c49110948033f9004e5ce6d43e64acdc9faa3235ec9ffeb303ad2,f8555c5e2bf95b74aa63af72eb9a4c168be80d768c8bbe6ef9420a8aa15897ae,False,False,54,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,55,4376f4a33e4aa16a3be988ee2b709f4cf3bb90d7a52c834f91fb436c19a5c0de,broccoli,broccoli,broccoli,identity,approved,True,,6.7,165,68,115,,21.0,870.0,,,,084624ad5c45060161f54e987081f9ba52fe36906575cbc67d971aeb6083b86f,f5ff0dd6388b6117c8d68f7a79b13c8202e1a1648aa3cd44709a7536bf625027,False,False,55,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,56,f63b57f807fcbe2b2c603bf427fcf009fef9aa06744fabfad887b0039c1e4f76,brussels_sprouts,brussels sprouts,brussels sprouts,identity,approved,True,,6.8,130,55,110,,20.0,850.0,,,,e32aa441dec5a3bba207d570249b34fb5458269a21a2cd5bf05862c1ff07a252,7df7ece3d265e886c21378955a901fd9816d27cb862d51a1b725d9c42f084f4f,False,False,56,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,57,6b244e4d6fb408641ac73434609a35163c375f2d6abaac945ff7537d84f94649,brussels_sprouts,brussels sprouts,brussels sprouts,identity,approved,True,,6.7,128,54,108,,18.0,830.0,,,,83b2c6ce8676858e040ec8572e8d112d2629e8b20f34057aba1dad63b1ea44d5,0bd9f3f0d2efac0a5e898b640708f39cfeb7211001d14dfe7adad297eb17a335,False,False,57,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,58,6fe9c515cd2203588072184046bf4a72e2b643b911e2d73d77220651ed06a988,brussels_sprouts,brussels sprouts,brussels sprouts,identity,approved,True,,6.6,125,52,105,,19.0,820.0,,,,1afffe6f88d5b4c0db50b58dd68b8c68686261ec3132322e8ff60e276fd763dc,0189638ceae755b2fb8b0883b3abb96bc3c11ff17da9363b26be0f687def3d24,False,False,58,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,59,daf375e54277827fc0676e2cd728338f715379fd9cb2c68cfc1aec6b3cc5128b,brussels_sprouts,brussels sprouts,brussels sprouts,identity,approved,True,,6.5,120,50,100,,18.0,800.0,,,,9554165aeb5c0af6553f33e1d824870575a2bfef413dc9f9ed33a80d35d823a6,cb4d89ef89dfd7e65977d1f1b56cc2574dc4a50be2d7a0eebb97e4565197fbd5,False,False,59,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,60,99dbb0f71c2dbaaeb574a300897cb5803f0d3dd89762029fe8b8e93bc3f0730b,brussels_sprouts,brussels sprouts,brussels sprouts,identity,approved,True,,7.0,135,58,115,,21.0,870.0,,,,1b6b6801de87f50eff09529245ec4b5b8e59e13972d5631936d26200ae3d2031,aa0e6ed285fa9242c2b7e67d8620b231fe10b9ff8f60dcdf7758214fd1530cce,False,False,60,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
crop_data.csv,61,eed9b8a2ff965208727316db4e37e1ab9f1b97cdc805912629c41e18367603dc,buckwheat,buckwheat,buckwheat,identity,approved,True,,6.2,55,35,45,,22.0,650.0,,,,7a4c03780ab5695c716d57155bad060fd64b87bf6e16fa11f837b9a1ccec1db1,c866172129badf47e62e93205f7f98940be4619cd045969b871d237afcfba833,False,False,61,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
