source_file,source_row_id,raw_row_hash,crop_label_raw,crop_label_normalized,crop_label,crop_mapping_rule,crop_mapping_status,is_specific_crop_label,soil_type,ph,n,p,k,soil_moisture,temperature,rainfall,location,year,season,row_fingerprint,feature_fingerprint,is_raw_duplicate_in_source,is_raw_duplicate_after_first,duplicate_keep_source_row_id,is_canonical_duplicate_in_source,canonical_duplicate_group_size,global_fingerprint_group_size,feature_fingerprint_group_size,global_feature_fingerprint_group_size,feature_fingerprint_crop_label_count,has_conflicting_crop_labels_for_features,complete_required_features,has_negative_required_numeric,ph_outside_physical_range,row_quality_status,quality_tier,training_status
Crop and fertilizer dataset.csv,11,55079e3bb258c717db614555d01862db499042f1ee72fe6cd9e0dc7441a31f63,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,95,55,105,,25,1100,kolhapur,,,012b374e043a0147e5003a2680efba05787736fc86ba2ea9ea874c3ddfdbeb52,a66530538147697f5df831fc28a1ef50e46f21c98360410bc6613e945f36db4e,False,False,11,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,12,5b147cbbf5b0fb71aa7e40a229832036c5484fd880c7601466526e5c57e5df09,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,100,55,105,,25,1100,kolhapur,,,35fd4c2ec07ce49d960cfa58a9761a04a9f9c6b98e88245ec82d2605440ec19b,27679bc368351b73504b5773c0539b3fbf2a15621d9a1ff208d9559bc3a6b145,False,False,12,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,13,633ec4f40bf610ec76e950a7b29262a0c6cc77a746fd4618a6df77b42d54d504,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,75,60,110,,30,1200,kolhapur,,,de21bd72af0e95473e55d025d4d36700b06ef53c33bb5e783ba23698ce308968,3ef385d0cf41c1057be9ebe90810af82a09f5ef3f144991b324007ded11ec835,False,False,13,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,14,81dd320d1662f239fabac31a8a728ba02dfd2fe9680096d07f301696717252f7,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,80,60,110,,30,1200,kolhapur,,,5c952681abec9262d901b26374680c24b27536a8013c0a03f381d96ad00eae46,73484a9a878bb9253157600ea17397effe12aabf266e7fd64f5ccd1d79c72a50,False,False,14,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,15,d097a8b48192ce119ac115bfdfdb81b5c1ddee506e5d050601f8643c4d074818,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,85,60,110,,30,1200,kolhapur,,,0e0f2d184fc4e3a42c70a85a54b82087c3a3c2db6963f688669bcfbb1ccdf9f0,dfd5a7d8460d36b0caf171d5322efe493d54db7cbe5c8038e6596d356dbd2dee,False,False,15,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,16,6843b04fd35aea96c030ea3c21ca7960dd9e105d1fbc6259afd90581117028ae,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,90,60,110,,30,1200,kolhapur,,,2ef7cc5038fad6fa6adba48398c8eab4ea24166dbc7df5ca1911bc8501f88c23,384ffe1f47d3fc46b2945020be8c2c0bb49393671c0299ffd09439f66e24112f,False,False,16,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,17,84cf13a9841bcb204453d494d540319dd4a64f6d0fa4c25485f04081c87a898a,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,95,60,110,,30,1200,kolhapur,,,631384098e6a43537133d5b6d08f3771e91479c2209d3450ca3a5a55ce0b9abe,b685e3dece7125c9b46fa54fa260cff3ef13e13c7097687fceab39ff0870e819,False,False,17,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,18,4a8bd361ad41cafcc170514366b7df84d43019c674761e39055586fa29e67a3e,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,100,60,110,,30,1200,kolhapur,,,896450992ad81d6aa2166facd28c6f75c74ad1a46bfe8c943ba4f7eaeb5bbc54,5e5eeb99143ba786eea36ecf1e82f73b2e7e4e006d2ddaeb4448dc69f1a69742,False,False,18,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,19,376c02a2a10291d910308f775330709156c4e629c3d03bb35203b41d7aaf3a91,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,75,50,115,,35,1300,kolhapur,,,fda2fce3fcc00e8d13d354640d44c918e2bd0c5ff3a3780d637f2f31563f7769,c25147b4f9526b3bd08186dca23f9691d9dbbf835ce31f2cf2ebb01fb8258604,False,False,19,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,20,d4d845f2eac9df2ba1c6d1a993c22b6927e78e938d38c67140c9fe1e4e2fe4b3,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,80,50,115,,35,1300,kolhapur,,,22a7155f2755cee214a148930976905ced41420664d42a0ea170e792b2297587,20f016ee96dbda4e6e7de5495d21bcaf3a420111ea4b9ade3e6dec88d2998259,False,False,20,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,21,e7affb9f345bf91100792dccb45157e5202d9c0ca5e872b1e3787d631298f579,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,85,50,115,,35,1300,kolhapur,,,8637c05d26aafcf21edb4259f15553dc5782649b31d1f79e1fc8866669317834,243b41c712e5c2d7a00d1cddcb0a72d641ec41ce7bf46e3221ba029fb7008225,False,False,21,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,22,598952dbb5456960ae51d00abe36f0d9567fe8b1c54d7d094c5d6761a12c425f,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,90,50,115,,35,1300,kolhapur,,,5835c4ee6b82e417598873116a4c3bc8a98ec2ef72bed68b980329b972ae72f1,1552bbd2773d831d874b83fc75ddf622a26638521a5ba91f6ccf8a12167a6653,False,False,22,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,23,a9a0f0b5b5cb56c069db0d12e49c4697fd95362f4bf2f1c77ff289c80478a4e0,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,95,50,115,,35,1300,kolhapur,,,658f5a250723841fe0040db5742d3729f0a56b4af980cbec536f02686dff6aac,0354a101f741c551e3af2e0942bf74771b8073088a2c8d1867821beb550b19a9,False,False,23,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,24,abcf615eb23db4ad0087b76e536868d6b98f52a74c88c627f29cb53e6c8409e2,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,100,50,115,,35,1300,kolhapur,,,19323c374b84d9757ffcb16ed52e645384882706953957337a7209759079d24a,52df3cf47bd7a6f38385c7a2c826f84662bfc49f16071aa91f4c59c4dc050485,False,False,24,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,25,4ea741002a75d4d591c3c6a906c183a020306a0453f65cfba4cc8057dac9fdc3,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,75,55,100,,20,1400,kolhapur,,,0ad69e4afe46e41ca70833e3c526197c9c0ea01d0ee90178a89937c60299be78,7feccf9bcfa45417e910b25a324f7c3518bed99b22abc25a775a63ca0f8f009a,False,False,25,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,26,4cdef968135a65f1e975e749b3b2c62bc22a4246b41b3d7f5b09949eb09bc247,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,80,55,100,,20,1400,kolhapur,,,d6b53c47e01779709cd54d77b2d35204cbb77ed22931b7c6253494ebb03a5d65,33a5fe2cd307076dc39d8a67b0c86a0fe28b15d03036641092770174c7c4a441,False,False,26,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,27,878605036ea98a6972c9fe70655589d2e442b70725e88e16baa74a618055937d,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,85,55,100,,20,1400,kolhapur,,,9b38bc0b2edd88d7a231f6e7376cb8e6d337e5ccbf2141272fb68a83c663a95a,1e8a69737e2f0e8cff1b657ecb1968f65fc4c22b39b0d503a20c35bdc390adce,False,False,27,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,28,4d4417381aa0a84c0443bbc49856cf5726e4926e68077e47b7d53061a5b879d8,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,90,55,100,,20,1400,kolhapur,,,020e156d3bd5921215489de142ca609c37bf38b8bb1f1fc51b29431dbd68ba71,2b645dfb9e249d43077728199f6e13dbf5bf74b1ddc52c319860a7b0a7fe1a03,False,False,28,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,29,aa994fcfb16378e644fdcc8bd580335652a587d5344685e66b437f4121642baa,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,95,55,100,,20,1400,kolhapur,,,a413aeb23155d45bc0c4e5ce53c095bf07bea612804d837634b9a6b3da7c4534,22a8e86f51315c203c938441b117e156ed79569e9366751a1786db8786011998,False,False,29,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,30,f59bbe3b23288e6844f17a337f996e81e0c8cd4923748943dfbb841ce9fff846,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,100,55,100,,20,1400,kolhapur,,,57271866b95332519d08071d6cf26fbc34a732b2e7decb426378f4e82bf42ca4,8c96a5d9f48eb50d5c22e0fbc57ff369f631de4bb4ccd1d4b32ece3a79c1007f,False,False,30,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,31,29b7b1ebe40e3665fe81133b0d5181201de98e2456ff6300fb3d4a996644c837,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,75,60,105,,25,1500,kolhapur,,,bdbdf26d86f7fa08b9d438a7bc4de8efe862d9333fc51a53cac58d80187c52a9,2e9131580c03b4b9efc26cdbf0b600b913da9eea4ec6481d2ec9fed53903dcea,False,False,31,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,32,397fca190b6319b7ad0c3853e0ca8db7ec08407225e931794e6211ebaaf8b78e,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,80,60,105,,25,1500,kolhapur,,,47e6c86bafed4fd98a8a644b6f281396920cc3a74178bfe46c3f7bf1753134b4,131dd19fcee90f8eaffa1fffafdf1138db9eeb90bc908979e75b7006000d4b85,False,False,32,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,33,a8f5dbd4a02656ea156bc74bff4707e951c93ffbdc91780b839e93e9f8f3c9b8,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,85,60,105,,25,1500,kolhapur,,,9b0ef462935bffbb0aaead150016c9a011931b346c8a9e2987f7456c10012a7e,7a11b4b49431ecf09dd053a89b5c703f81edd9d800d9a2c9423454f1c0c7f4d2,False,False,33,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,34,68f009e980270479c2d43cb7cb24d318ad6e3f3032e2a8d8ac30f7b39a8f3b0f,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,90,60,105,,25,1500,kolhapur,,,537470b2a57c386915f8610dc7ea6d6ac4082f63b5b5ea5c0ecf99f220db3342,f4c0603b5dfc5bf4c6d5778823bc548b563631f9f523419dfed505bfb6e6b3ff,False,False,34,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,35,b380f1b326969c451c2537fc94aefba75e4197bdc4d2172d0157c16147f9a37b,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,95,60,105,,25,1500,kolhapur,,,caf1c7e68552bb078566972818c06a4a120b170e45e8f5994648c188bb3268bd,0dc27f379d9f1bcc32209e99837f2c36a5c40efc4f3918bc7fe19aa6f566c1cd,False,False,35,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,36,d1b0d8a8d7572ffad1ac5f72e27b47c3b898854a33439b0065d7e4ffcc927d11,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,100,60,105,,25,1500,kolhapur,,,d39643d2262a51df220f14dce8a19aaf8297ad4ac97eb0fae5f1a5fcc70014a5,9f638469975b5aea037efea1fed8877e0f2f41a81cca11c9029b55847ae03b8f,False,False,36,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,37,5ff9de4feebf1e348296d267ae710f0234133ac4d822ffc6af78b2337c2a9bf4,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,75,50,110,,30,1000,kolhapur,,,b98cce24d3b27f55d39bb44fb9af9f2e49cb3028c3aac6bd5bd5afecd2a2bcc6,57e3f77f4ff6430cb1469c89efdafa8df3ef9cebbd9091bb19caf24f445addc8,False,False,37,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,38,ddf755468673cf2d089ca57eba32627060d503a7b27b64d28da802fa8b41eea6,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,80,50,110,,30,1000,kolhapur,,,8edf1d020869e60af239ecdfdd347017cf8e4a5c99a841c20c753d65dafcd9e2,e8d901862169aa2dfb261b4387be4e2c6dd3869fd4396267b75664a6c411829a,False,False,38,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,39,c2db7baca883320db00a2ac150650f83e0079baaaea7f90379c48d1258da7dc9,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,85,50,110,,30,1000,kolhapur,,,53119a102628017df49155a4e4567dc4e4de476b01b82e3f9dae06131c350eff,fcc140421e7f4e998fc87ef6dc5db7be8873363bca89a3b0c881a9a6165dcac9,False,False,39,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,40,2cfe60463c83445cfc3fecc8cc59e5a0d4a0907cda6d6a3b05a37a889e0390a1,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,90,50,110,,30,1000,kolhapur,,,04296e582944ad620d46e847357f5cbeaa4ba9566c141740f7dc122f10c3cf5f,39e4f673fea19017d12be8fea9494359453c3ff3f81270ceeaecf07303f1c07a,False,False,40,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,41,9be14f112232de9a1a7eb3432298ae04e14c5bd0bb262d2832d319e8d0621e83,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,95,50,110,,30,1000,kolhapur,,,6baa7844cc5e3da2091906dfa06caddc0ecca96ea968850f23d1b24842ad5696,870a4f11e3b53a9f5ef05cb3f455d8f62394393e7ee85c617e3d4e3bac493bdd,False,False,41,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,42,dbf36f3a694da10a945b617fd56d7822cb8765273071485a4fb5276ca447b639,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,100,50,110,,30,1000,kolhapur,,,0cc5ff63dc1c3bffc2bf2e31ad1e5772bec6697701ab46641a291e362484cf2e,d68f4aad5837835035f0da56ff62fffb07fb812e66421c6be22a7b0fb6ffde20,False,False,42,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,43,57e8d588f21f9f25cef2d827e6a893ab1c10a44f9d2d767151fcb95aa93b1c1f,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,75,55,115,,35,1100,kolhapur,,,9757113678a95b2924f9399bf14d0bdd8f8b37e909ae46b1869b45f9e1c3ebaf,2a44b05ec3e3bdfcc3de088ee75df1ca41850364c6a98f21337f2ef434a6754d,False,False,43,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,44,d972673830974a94db3b982bd41725adfab88bd5665674b6f14635e91f6ae571,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,80,55,115,,35,1100,kolhapur,,,60115dea1d626db1098f381bf582bed18834f5c8845a8f847cc86ca6b7319d7a,3daa2b12fc9577e82c3b3c13536a511926a48a403552da7b3cec601d8654fa83,False,False,44,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,45,630ecaa20909d6ea681350070482cc737aa493335b898a6300919be1ff2b49c9,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,85,55,115,,35,1100,kolhapur,,,69b116cf67b8d18729b50aee5ebf563fa3af7d104bec3b6d2e6f556a671d9fbe,4e86ebfcc7eaa8c05bbda1322d8d3252d2d02626a713f8b338b26305be14989c,False,False,45,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,46,49537bde5ffd71874d01d0e285faa65608b143d5e931d51e4b4afc683d892399,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,90,55,115,,35,1100,kolhapur,,,e98377f10b45486b6364e1674f93368083fb2552054f39979066a3906065137c,a07cfb423aaa2c276a81195209ba73f21b89b1335195371dadc05f44a72c598b,False,False,46,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,47,42a7c419b7a5463980eff1739943475594947d4730cf46b7e54e278c9c17fc68,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,95,55,115,,35,1100,kolhapur,,,1c832a76a097f72a4481fd15461d3d6901af132c4dce004fb6568f80c9f37650,50bf67de312333d5dc3cba0d31166a25380f749ca2c8be4325b66cbcd16f4bf9,False,False,47,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,48,b42a93b09d5cf98cfe47d8f013758346837aeafc133d470a14d0df5d8ebeb02f,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.0,100,55,115,,35,1100,kolhapur,,,82aa503bf05cc93abedbaf6b83ee8c315d4ff01a94013f0eb226404598f2cc60,55a02bc3209460764426889a878b5fc83337e675b803f135b9be2d000db0efd9,False,False,48,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,49,136616818264e38aa3f3a2ae6dedf1711a6a42850916c981bac4c4dd5d1706b2,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,75,60,100,,20,1200,kolhapur,,,5deb195a4c84865f389498e689a80fceef8e4081d8aaa4b3d2340fbf8a0a321d,7cf3eb0e9cc404ad816438b5bc2826da0fbda4cc5f74249a5effb5885c1f1a47,False,False,49,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,50,3aafc9d956177036b0b6faa1fd5dd6f0117801ab1a6f2ec40724de97e1e357e6,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,80,60,100,,20,1200,kolhapur,,,b930a4c57da0dfb0e4f82c3b9822d22d5b9c46fd9d14654c1d426aa81731b78e,af8da301dd31523bff98dacc2a435369277d0ac42eb8cb04d8583b59efb2658b,False,False,50,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,51,425dc4b8617e90be93c9e18afb55a4eec6e2bdb2a964a46a8fac7c83dd76b39e,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,85,60,100,,20,1200,kolhapur,,,8f47ee493fb3e2b83af8ab9e8a8f34054ccb8d7e65c4341918e830d4c02b81ce,975687c7059278cf1e1645aa7fe2a49f89c73db066c8b915ea375316f1e22451,False,False,51,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,52,ee5acda96eb67bb78197b5561c7a06f7430163d18568dc108923ff7984a080da,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,90,60,100,,20,1200,kolhapur,,,2afd3033f28477a5c8a4133c84080d84c5237b6141da82fa47ecea11167c21ad,5657ae52e41ae72e41c8f2b631546eebc06f4bba8fb3965c5d75154a4cf359cf,False,False,52,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,53,5cb34926e63c7e735adcc2c62222836009498285624662b1efcc72da651e9b8c,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,95,60,100,,20,1200,kolhapur,,,e6d8f8b33830d9bd96b9bcaf3d703412cad9f39dc4da6570c26230f3097cf2a5,3e79b9cf54b26548cda02ea526ce56326d3b3138fa3eae33e8a2220008d92128,False,False,53,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,54,a897d871bce8b38989bbdc734cde9d47adb2c9820f6d235320f53609b65fe0df,sugarcane,sugarcane,sugarcane,identity,approved,True,,7.5,100,60,100,,20,1200,kolhapur,,,dbab13628f9578038220eade4aac2cca885a5669d9c99918515f07299d6b735b,52ddd8bb45ae73866823df670b755375f4ae54d0eab3f33fe58b6d07b2bcff8d,False,False,54,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,55,16483ced84be6c8b1ff8e62a7994f858ce83b114788a8a2b8474abe5f64292a4,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,75,50,105,,25,1300,kolhapur,,,812c65bf05b2a209b955a9df91dc858df9cb620c6f55806663cf71588c3091b8,8723c3e96fd51c09847ba5558efaa0c4ac1d1b4c0051f7039fcfac09c596e003,False,False,55,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
Crop and fertilizer dataset.csv,56,42536481afa1a1cb6c9c8778cb52e6d69a4f1ce799602d9aad805e952d83218d,sugarcane,sugarcane,sugarcane,identity,approved,True,,6.5,80,50,105,,25,1300,kolhapur,,,0bf99b6c1484f5b453ad0ef5afe65b631ddaab8e529e46f1946412318f378be5,0e66267ec3fcb5b5d4344b608e39ea514246ea1336c482b0f6e7ba9de14fcc64,False,False,56,False,1,1,1,1,1,False,False,False,False,reviewable,reference_only,hold
