source_file,source_row_id,raw_row_hash,crop_label_raw,crop_label_normalized,crop_label,crop_mapping_rule,crop_mapping_status,is_specific_crop_label,soil_type,ph,n,p,k,soil_moisture,temperature,rainfall,location,year,season,row_fingerprint,feature_fingerprint,is_raw_duplicate_in_source,is_raw_duplicate_after_first,duplicate_keep_source_row_id,is_canonical_duplicate_in_source,canonical_duplicate_group_size,global_fingerprint_group_size,feature_fingerprint_group_size,global_feature_fingerprint_group_size,feature_fingerprint_crop_label_count,has_conflicting_crop_labels_for_features,complete_required_features,has_negative_required_numeric,ph_outside_physical_range,row_quality_status,quality_tier,training_status
Crop_Recommendation.csv,17,2f42e3d4bc3125ea7d85c45ab7f21fae6d4eeee86ddade30b6e9caefb4d5ca6b,rice,rice,rice,identity,approved,True,,6.249050656,85,38,41,,21.58711777,276.6552459,,,,8be9dc12880917c5c860eaf97ec1f27c50ba91cea077240dad7546042f6c2f71,5576b2f2bc50bb4f80599fad13bea7f5dbf1127eeccb10605473031c6f676f6c,False,False,17,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,18,3ba789392ab295ad6ef6851699867c784a0d747776db9bddaa2cc84263d4bc08,rice,rice,rice,identity,approved,True,,6.970859754,91,35,39,,23.79391957,206.2611855,,,,70a55ca3379cdc81f4741cf66730e8df19e55ce79fe584acf736ec878d0d470a,f78fc1f2c78f3bd6ba320d29b4c53a866dd2057d90a11090ff1804438d0783b0,False,False,18,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,19,b913fb556650d1d11c524807fcb4708d8ce50d6a527a662919619d650c685e7f,rice,rice,rice,identity,approved,True,,5.953933276,77,38,36,,21.8652524,224.5550169,,,,bd448d36faddc6093cf3a4c83a77566c3677bdaa09f126af9fe6ff143f9b2b4c,c7d459aaaeb50e6c4210037ec415bbb241f80b7ad29a7df37f2c4ae8021ee828,False,False,19,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,20,134cb2651ebb709ecf2941abc90e1622ffb3b590df4d226de102b9c800fda751,rice,rice,rice,identity,approved,True,,5.85393208,88,35,40,,23.57943626,291.2986618,,,,fee92e9435d5a29646d57c758898879f922f3f6832abd238851b680b8d34c635,776f15f9b929a93baea417d3a04e8af5b1fd5f874a53baab8398219a64490065,False,False,20,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,21,b0b8dd9d16b6fcbba6ed2b04f3db7c273bf67d7e201493e787638431f755058a,rice,rice,rice,identity,approved,True,,6.442475375,89,45,36,,21.32504158,185.4974732,,,,c52d0550a7c6ccdbb0b7b1f1b7fc47c69bc4f5ee9c3f2ff70d1c3a134c6812f8,12de7917cf6584ac67214b90dce9fbf20ec65b519b08717ea0be7294f78443b7,False,False,21,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,22,dbc32bca40c9ac5cf23843d6e8efab11b2164cd1d627f62a2278aa10c003abd3,rice,rice,rice,identity,approved,True,,5.070175667,76,40,43,,25.15745531,231.3843163,,,,6b0bce5e3f5fc44c08fffa42ff1d8a9c1adf58c264c44021e74cf6437e43559e,0a46397a7bb51db9a41bcf7eac79e1cb18d23424ba86dbf14bfba3d1c4cf44bb,False,False,22,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,23,8e63328aa909338b65749203887e84196c16f3946bd8a3972a19a0054b5d8424,rice,rice,rice,identity,approved,True,,6.012632591,67,59,41,,21.94766735,213.3560921,,,,e5c4050292a0ec48cde71694437412cf872d8e39db94d24ce5dc5eb6e78e1124,8cfa5ee5d52ef77c37dbbf823d0c4abaf421f5adbac574c5ae5ce8112db4c336,False,False,23,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,24,3fa7f1765ec9edb30b854fa6d76a6935b7eb34477f7bf56b383157b337074ff9,rice,rice,rice,identity,approved,True,,6.254028451,83,41,43,,21.0525355,233.1075816,,,,f34601fb0747aaadada19780278b9fff68c0848b641fbd71671b1ccbdcae79ef,998ff512298d554c8bedbf39adf869ce3f598856de4b56732b646bc6252f9ee9,False,False,24,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,25,0de0d1e2c9d6cec397f1dc2dae6330581f4bd2ff6eddefaf4817257bf9dd5a5c,rice,rice,rice,identity,approved,True,,7.375482851,98,47,37,,23.48381344,224.0581164,,,,e3220740430f3e48804cb3c49cc57bca05d12be4e8d151cf88c318a025441578,ce6010687e8b7b8fdc5d79b3f49663cd86ac2900f0ebcc2fca44965cae94d3b4,False,False,25,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,26,198d45538b4ad0edd8617c46db0848251faa2bbeaea5da2fe3dbadd220e21080,rice,rice,rice,identity,approved,True,,7.778915154,66,53,41,,25.0756354,257.0038865,,,,189e4ac93842796fb01353c59e227961b5da395b1713a1ac60ebcc8e6c1aca48,6ba1074e903b35f925b67ac6eafcf835fc1bd19f6a4edb0741a602d5cabd2fba,False,False,26,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,27,8bc208e083635c1fc80efcb1d4946573c21a5bdff10d5cd09680138218123203,rice,rice,rice,identity,approved,True,,6.286500176,97,59,43,,26.35927159,271.3586137,,,,a7835c7eded523f0d36dd52d393d3cc486da6524d2a4b9cd1f82cef187df861a,897f07e712dd00a552ad7f2cc313d818db2499fce42a9448156b0af9f0565dbb,False,False,27,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,28,4844e1282cd9999fb6c4abb8b597d1cca8959f600d2a2dd8abf7bc827e042103,rice,rice,rice,identity,approved,True,,7.070959995,97,50,41,,24.52922681,260.2634026,,,,d126e2bebd779dec433e8d7c6dc83dd168e6570aef8b47043a0cd9ef3c7862f1,e0910dcf07022a5a6ab11cbc285de84f47e4227c34d1b388d9d1a323d2ed575c,False,False,28,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,29,2ddede7cef6771029efc96bc65da097b45d9be776c6966d2c81888ad5e90c16f,rice,rice,rice,identity,approved,True,,6.244841491,60,49,44,,20.77576147,240.0810647,,,,9bf8105f3afdcfb2b25662e78746b59b1fb15faa2640d7f8f1533016212a109b,723657d6252c5361bbe0c92ac6b092bfe220fd7650e741330974d71eb9f758e7,False,False,29,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,30,ba87c0a5c70e2bce9bca5c7b3539e36f818c13b9806ce8d1af06e245e2ed79af,rice,rice,rice,identity,approved,True,,6.043304899,84,51,35,,22.30157427,197.9791215,,,,fdc9a8003ffd8c06ab3c68e91b79cfe216034534ffcaa2a3ab8de3311ccf1736,4cb0826e4f90f3e21dc0bb7f46573091f1af25b94dc7aa878fd47c24fe0e94a5,False,False,30,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,31,50efc307b3cb71e6cd6a5720414de7da4d8ce98c2799269db6b3fbfa118f6d8e,rice,rice,rice,identity,approved,True,,5.824709117,73,57,41,,21.44653958,272.2017204,,,,364e327b0a66c600e19620e6fff9b216bb5d98b78a28ee92357731a67b049b0b,4c1f6d87afff7bbe7c1531d33c8c7733c4a7fb61aea1014e586b01eaa589dde9,False,False,31,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,32,7c524fa9318202565900b8fc2f85be51939f2d5f08b7327b903a8bdda463be70,rice,rice,rice,identity,approved,True,,6.357389366,92,35,40,,22.17931888,200.0882787,,,,a20d5fd1f1fe1bef5716fc0d09cc9913cfafc40504be72066c81afcf91a838a2,945f92ac273dd54a47b4a662b5b357d878877cfdb70a694fe4eee37f4dd03e4a,False,False,32,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,33,1b6ad60267f188dfaf4b7a8f27f3d87e290b2661bd3a8c820c4e78c4444e7adb,rice,rice,rice,identity,approved,True,,6.364134968,85,37,39,,24.52783742,224.6757231,,,,df099a7bb77ae729ff5aa9338c25958050a76100f816aeaeea0358e8da65f98c,6f935cb2a2a40268899bd9c025a3097c71648f31d5a1067ddad88ee33f3c1a48,False,False,33,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,34,eec1ab86bc972dfe7637586ddfda741aba6140f782ace9184a888da193e9d28d,rice,rice,rice,identity,approved,True,,5.01450727,98,53,38,,20.26707606,270.4417274,,,,5532014706304be4d20289194bf0ef60cf012a199c70fd07a325c4896822f1ff,e6be29b14073a536f498ea55c62f39845bce46fd488aec3ab762f055123ac003,False,False,34,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,35,added75b286d6078b44f4eb15d8c11e32bd0466d1a9e125311b9383d42b9bd24,rice,rice,rice,identity,approved,True,,6.149410611,88,54,44,,25.7354293,233.1321372,,,,35c8e87c16f5e6e619db9de6784836a0f2e3644759b4eeb6350462368f5d2494,04db06e619f8f30611f21ef282940c7366445548d1840d224029419db46bbcb2,False,False,35,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,36,14b4b4535cc1de825131071fd2a93715dca7998a57cb1f3930dd7445b7978be5,rice,rice,rice,identity,approved,True,,5.950660556,95,55,42,,26.79533926,193.3473987,,,,c086244da0247b4ae3cf74f9b096cd16cb875630564b1b7118cf16de2c969313,7ff93dd7be1ac2230ed2cfb9893eb2da2fe9f78249d8bde1b6eb688baa39f07a,False,False,36,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,37,7833f96ba54481efba9145a61d2d6f577c1f7ec4977b24712e7b03aa35db658b,rice,rice,rice,identity,approved,True,,5.960370061,99,57,35,,26.75754171,272.2999056,,,,ea2bb8bae1d9c7777d55614cee17b445a427e46f981373affdb803b5148855e9,7b5cbfc099b6ba3819b16860e54a147ab55ed5dc0a903b554053937d96ef6fed,False,False,37,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,38,aa81d2d354235226f9df634d541aa7bf4c8613ee84cf1b53f8564a0bbd1e84d5,rice,rice,rice,identity,approved,True,,5.561398642,95,39,36,,23.86330467,285.2493645,,,,faeefb222419075ab475a98edb4214ec68e8a47d995dc21b76e2d7ae07af619b,4961b672816f6cd219cc0f30da3fbbd93e8d248980463caebd7ec445331a5b4e,False,False,38,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,39,784dfca31f166a0ec0aedb11d749dd2a44d82f1659b5d6a338976dbc976fa232,rice,rice,rice,identity,approved,True,,7.416245107,60,43,44,,21.01944696,298.4018471,,,,23ae01abedf4c7815ecbc91981708e998c399938eb1ce982b9ba672cc8e47544,09af9bee7d8e3f86fd4e614d394fb3fa5053550ee8341ceeb09ea083f9a412c0,False,False,39,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,40,5e56390d70da818034a70d0de93aa1c0b49abdb761438a326ca84783cd1dd759,rice,rice,rice,identity,approved,True,,5.583370042,63,44,41,,24.17298839,257.0343554,,,,de4fbf28bbf9926dfdf7155fb4b60e24e4f250500bf094783812f6e25bb15f71,46a2ca17cc1bab61d0dd984015358ce7d58ddd181953d151244508b8a83cd983,False,False,40,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,41,91dfb5f43af83c954d73daec41647e585243b3940e2113719246078c5d24cf83,rice,rice,rice,identity,approved,True,,6.430010215,62,42,36,,22.78133816,248.7183228,,,,02e68283eb5d87dfd821dbee8f4e9c6d430f9222d327af96cf91a73cea478c2e,be30624d09e082dd6782597cc0f54a9cb799927ff6258505fd200cb58cfd99ae,False,False,41,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,42,e980e2778e0c01153df4d0e4deb5d2cd47f6aeb0144fcf466ac1fed9ed7572fa,rice,rice,rice,identity,approved,True,,5.534878156,64,45,43,,25.62980105,209.9001977,,,,86914cf76d48aca3f3e959829adaafd90c2e1748a26eb426c797cecbdfda9484,babc77552d8a135636a92c598b1ff26451b24bf92ea409429ca67bd33a4737a3,False,False,42,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,43,0818db132253fae856b1c863d82e7bcdee0e27955a2f99d7654d818dee150b2c,rice,rice,rice,identity,approved,True,,6.903985986,83,60,36,,25.59704938,200.834898,,,,6a91daa8fa10930b8ae151b6292fda605c89a3ed2934a988ac1edb0cb8818947,c2abce5b52b7e63e59a89b32e19df0d2cb723d4274913ef1d4a9416d54747141,False,False,43,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,44,142c39683ae64ce78796a91913b1f32849dce9b6a8fd54284356870df3293e4a,rice,rice,rice,identity,approved,True,,6.271478838,82,40,40,,23.83067496,298.5601175,,,,622ef79238f84d09f54d9df30b579abd1ca77b502f7facd0fe6cdef7dc1d8ceb,01dd06e3ba32be6e4079197364c6f479f051768c523c62ac99801fde927f66a2,False,False,44,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,45,913344871bf03648d266860decd189b6fafa9636bb031497229051ab2bb4c0aa,rice,rice,rice,identity,approved,True,,7.224285503,85,52,45,,26.31355498,265.5355937,,,,18c4c5dbc209c4e8f03f677af128a44777cced972d45442e1c9844d10dc55ee3,0e4bb9990de5a3758a846e50d0bac130482ee10da01a1ecd03c204ea198e39cb,False,False,45,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,46,fe3efb1631ffe211b180a080283a066c350e736a513fa2eedd4391a1768a203a,rice,rice,rice,identity,approved,True,,6.13428721,91,35,38,,24.8972823,183.6793207,,,,f308ac07f55e58722a480b8e51d5063dd3aecee65476eb7e57225cb4bd8dc108,1e6e9a6cd08ceda7d343c84ea06477dcb8f47eb28d8c8c7c888303606dd2301a,False,False,46,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,47,2b1422e0dbe93ad789bf14be4b34f0d227ede6b325520e2de0ea397c9967d5fd,rice,rice,rice,identity,approved,True,,5.206373153,76,49,42,,24.958779,196.9560008,,,,fbba77f36209eaa96ef0133d96a9975ffa61d8535bab139464ed1445d791ab65,3d8dc9814187c78c45f3a18695d89a748014b486dfbc089270f0ae188969085f,False,False,47,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,48,0f616418edfdf46a7557f64229394e12e7a45fd011b57c1881a5bbd3f4b21bac,rice,rice,rice,identity,approved,True,,7.782051313,74,39,38,,23.24113501,233.0453455,,,,2f189524854b0f7763fb1dfeef2a097186e54e19cd1ac543b5a6802eadd1b28d,28862242e28150360b16ca1edfcce80733b9b2d63f2f34d2d19a0d02744817f1,False,False,48,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,49,fd3a55e584a7043b5443cb56b6c163e22300385fd0329112e86217fae32d01b8,rice,rice,rice,identity,approved,True,,7.062779015,79,43,39,,21.66628296,210.8142087,,,,cda0672da2cf56b2df93b3dc19afc7a0967c713f9aaab9f9f348e6060de16c21,0aa83e2f805e56bc44f4793c47bfb2f27cf77fb6d1dd19d89038a0cb98c17bc2,False,False,49,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,50,4a91b649ca0003ddeed1b38d14f6633f460aefca8c7bea6231caf7a32276f022,rice,rice,rice,identity,approved,True,,7.730367824,88,55,45,,24.63544858,253.7202781,,,,f4e438f4d42f953c826637e0bca3d6a431f6a5945ec7f32a1ec2c6bc8d9eb26b,6e9d35baadd9e41defcb73773a4a01d130b1631d9d0d2d7ccb7cb5b75b91d54a,False,False,50,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,51,f8e8d520230a469f32c6cf0508d673d6c11f8c38ff367ac63047fc40a3f43989,rice,rice,rice,identity,approved,True,,5.286203711,60,36,43,,23.43121862,219.9048349,,,,5915d3ff6ce75e37537b7c0ab737248bf8ef852794f3394820ff8c4abde65f3d,be6be87395a76397ef796e8df5a7e194b41bbbd7993397431385f8683cc50663,False,False,51,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,52,56aa3440540d898ed10d4d07523933aa8e71516515dcb545764263f106282593,rice,rice,rice,identity,approved,True,,6.766240045,76,60,39,,20.0454142,208.5810155,,,,04676bc7561026766d7a26636a7e3e634c4b32258290b819463af4f8c55c943d,e215998fa3c2a13e93367e89b51b33e5327fae7258af6d37b3d35689552b52a3,False,False,52,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,53,34bf273baea51ceb1b20fa3bea3ac2c3b4090d83d1c07aada18ba55b70440e88,rice,rice,rice,identity,approved,True,,7.382762603,93,56,42,,23.85724032,195.0948311,,,,9ebf09d7daa05137fe3001dce1a96dbc7f3feb91d1631eb956f4089454ee342d,b7d4f6009dfbf374cceba010abbaf2e2c3052a44e26345f7a39921f592e62893,False,False,53,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,54,1ae69ad5b338b4c376f7f0223081cc3423a74727fb16ba8a1bf19e4d678e6429,rice,rice,rice,identity,approved,True,,5.658169482,65,60,43,,21.97199397,227.3637009,,,,63d29c1629da170c9a121821ab5b5796244ac050e05e447a085890e1a3457097,1a376cd69e86d04dba7c5580dacb518cf4e414d4d5a7bfbd83249250a674ca32,False,False,54,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,55,06daa894e210040cda3b1b8dbf24ec467907779d76d4cf6e9f12a76beda82d5c,rice,rice,rice,identity,approved,True,,5.543360238,95,52,36,,26.22916897,286.5083725,,,,44a9b839cd4af98266099a2d3da6501e5d6bc4db8259842898ba7e8bc080841e,7d138706ff92432232611df167cae5a3b2623992a476b49de6def8364bdcf5a9,False,False,55,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
Crop_Recommendation.csv,56,45c3ea9c20e20245180ef94163495074cf5298183e9247a4de2dd1635e341cf3,rice,rice,rice,identity,approved,True,,6.215109715,75,38,39,,23.44676801,283.9338466,,,,70f7311d4388230b126c96afc300f6cb253cc4acffff78ae62f34a4ff720fcd2,885051e36a0d1750182bc992d50163e47c996a0e2d98ef7f834b210b151f1179,False,False,56,False,1,1,1,1,1,False,False,False,False,reviewable,prototype_candidate,candidate_after_validation
