source_file,source_row_id,raw_row_hash,crop_label_raw,crop_label_normalized,crop_label,crop_mapping_rule,crop_mapping_status,is_specific_crop_label,soil_type,ph,n,p,k,soil_moisture,temperature,rainfall,location,year,season,row_fingerprint,feature_fingerprint,is_raw_duplicate_in_source,is_raw_duplicate_after_first,duplicate_keep_source_row_id,is_canonical_duplicate_in_source,canonical_duplicate_group_size,global_fingerprint_group_size,feature_fingerprint_group_size,global_feature_fingerprint_group_size,feature_fingerprint_crop_label_count,has_conflicting_crop_labels_for_features,complete_required_features,has_negative_required_numeric,ph_outside_physical_range,row_quality_status,quality_tier,training_status
Crop Recommendation using Soil Properties and Weather Prediction.csv,11,fb2bf274ad57de7cea3858604f0cd2c41b1112553014f8b05bd25b50ebb9bbaa,barley,barley,barley,identity,approved,True,,5.47,0.23,0.83888,217.874,0.73,,,,,,ae1eb18d6ff95abd94fa87b88e8302f8fc81c7efc5d3000761a334723c141472,0cf19a678e9d55d83c82bc7bf247ff016d0ae1991376c39eb9c6b8c7119271ee,False,False,11,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,12,fb620a87218c5d1becec4891077e9b9f8549eeca32f026b27a8c7b4c1f2719ad,barley,barley,barley,identity,approved,True,,6.43,0.23,46.842,417.185,0.73,,,,,,64d035468834640deea2304acab7bde37e65bb8df1a29e0ec6fd8fa4056f9dd7,2fe7c1f3f51e238a8c9b9205877addb502b69765c498163f095cc3ef4a6c16c3,False,False,12,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,13,115c0bd49b69ff5b190d92425d3e11a42b45ce60218e6fdc3d252e8aaf8943a6,barley,barley,barley,identity,approved,True,,6.06,0.23,1.505,149.357,0.73,,,,,,e20ffe6c6354b979dee098109c1b7d3e7f5e6ecf0fd691ec7a152b0542e89995,0daed61ed1f1bc5ce52468c857a14ab2442f24b0bb396ce744dfe1db5b1b0679,False,False,13,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,14,1fa31fd132b1bdf049594f5727d153fad35adff19173e4fba67c95d318c3d0a9,barley,barley,barley,identity,approved,True,,5.6,0.23,3.822,423.766,0.73,,,,,,45fe74787d5ea98d256c84693a1e33e07a4f440660f63efedeef7475ccc933bf,51b992f4599feb5122c33a6fa1e7fa8aac0629ac642b29f851a0d31e5901dc1b,False,False,14,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,15,a7fd296ffc418365edc9a53db73c7514f8c1652881da16619f3711e56093295e,barley,barley,barley,identity,approved,True,,6.03,0.23,66.314,351.523,0.73,,,,,,812a413841619da0b9ca3e21180c792dca6adcc9d7d05ca7bd3ef11a9172fff4,a7773258120f32229b9b06925481943b23d3c814be7735f1582d734cc6ed7fa7,False,False,15,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,16,7558110880e6946454e1da996c85e959695c20b1e8cad99e663fe8b83aea3b01,barley,barley,barley,identity,approved,True,,5.25,0.23,2.601,164.48,0.73,,,,,,6d6c21ad05540f4613cf96a451a12743e113b48da9da383f8ee0ab8a10a0fd22,2a584dbc6097959155d95dfd1b5ef2d7b425a13d98e4ec2daa47ed411f53b5ba,False,False,16,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,17,01f53fefaab71ae9698dfe0fe7d84b177241b4c38441b3db637aa330b4e02132,barley,barley,barley,identity,approved,True,,6.17,0.23,6.166,77.385,0.73,,,,,,1f915f7296f233581030425bae8a6ef9c9939dc3483a0b74938d8eee43a938d9,a63c8832b5c4c742d44e44e429b98905bd3464ccce3c26ee3fbc251f17c1c250,False,False,17,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,18,c53b75e46193d7b05c341d915723a42ff1a8df6cf0dd4e4045980590a5d3c5c9,barley,barley,barley,identity,approved,True,,6.15,0.23,5.055,116.77,0.69,,,,,,3e634bdcc65630f582885555a7dd1de8d4fa538e94164fd0d1e0f5a388d45d21,cb8aa621a114e9f16ace7a9d1dca51e2f75ab7729a5a3cf666e3d15ab3b30547,False,False,18,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,19,c08dcd7005c5cb5a797a3e9882322d4524a10943a841bcf33234f52fa619e37c,barley,barley,barley,identity,approved,True,,5.79,0.23,4.894,137.386,0.69,,,,,,2683efc74cfde12dc6cd87b7934947f0f146a00319dc8f654466dab4905914c3,8a34408337c55e474febce6d60a29bf6dfe14cdd311cca791874edd95cea6c67,False,False,19,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,20,0b1e0d636353caada509e29bfb9948d75abd54fe0f257b024300492893b8f248,barley,barley,barley,identity,approved,True,,5.99,0.23,12.275,81.482,0.69,,,,,,bc0b05b1870cc9b6060cf276e0131874e19a374d9dd389b747dbbf19fdf036b4,05ec1f663e9aa6b07a4ddcea54ac591ef6a502a8632fdf297ad6568a3634a7cc,False,False,20,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,21,8729ab8be92698afa3c9a81d9b7670a82db678e052bd3158b0387412c424be76,barley,barley,barley,identity,approved,True,,5.9,0.23,2.025,196.733,0.69,,,,,,a4804ce6cf47dc68b534ba82fd673a4cfd330fad4be49f3ea343cebbbff2669a,4a979bebb2a3465f24cf3a76e9666288e9635f5e1d11ccfb2d37b178583a38cd,False,False,21,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,22,f8fd0f400efcfe23ef525a760a3713c658dd25e1d635c641898d7a0b1acda2a2,barley,barley,barley,identity,approved,True,,5.65,0.23,0.412473,388.938,0.69,,,,,,fe7e619dd30735b9065c5ab55ec8dc3135855b121e45513f825c70c0bf2b6aba,dbd0cfd56fac7b6c525f48d5f9c7648ac0cca64087ba197903dcafa56c0f435f,False,False,22,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,23,d24db1d2fd61ede068484fd5c9b04473f49fae7c92ce2ac8365808760b25d77d,barley,barley,barley,identity,approved,True,,5.84,0.23,12.296,146.312,0.69,,,,,,6492ebad1bb5a9d9c9176ff745337a6826b21c5bf1a8251457e4c284b2282192,378ab83612c5fceb5163ec6c513baddb5b4e72d2649cdbd9f55d569c8098f5c3,False,False,23,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,24,c69eeba5d26703cf24f103dc1c38452f00c03f389371456889f626863bb3c1e8,barley,barley,barley,identity,approved,True,,5.99,0.23,7.601,55.789,0.69,,,,,,46ae53932d92c9905403540bc640e12970b63246685c785b865f06ca1f5d0bdb,a360394305ae83a269d91e58a20ac3e2a34c2a78173cf0d955ff6b89c0e227c9,False,False,24,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,25,a3075072d0092de364b51c89caa13b4b10ef2b2fc2ffe23ac182fa1729bb4bea,barley,barley,barley,identity,approved,True,,5.8,0.321,4.0,276.0,0.65,,,,,,0fb50ed6e74b946911a7d9ad94276fa54da4333768391dc3cbde95b1f8fd6a04,a5007dafb32d804f190854811e9151c521c7b94ba9cb1751d2f536b96e6ed0ad,False,False,25,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,26,acc6d77f758cb75b56aed930ed2560b144f6a7d71d00e562aa33a1668de6eb2b,barley,barley,barley,identity,approved,True,,6.3,0.23,80.748,277.673,0.69,,,,,,b658185d1fd59ab220ee089d3cdf8d20a924a97be2c3574cfd8fb2f0b2579578,ec245c8d61d3ea19848281381cbb901c34522663f3146b0f8be654cbc53ff5a5,False,False,26,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,27,052bb28712431b8aee9a64e29f7a2bacabe9aefbcb0413f93dbc5262e3837eab,barley,barley,barley,identity,approved,True,,5.93,0.23,6.988,234.671,0.69,,,,,,92f00a26b298bf22cd259f8ad4fbf18c734e163a72683745c08d352b987ef6ac,912f9e6f7bf6e7cd64d59d12d1215a23f662c70914ce264787bb026855c4b57a,False,False,27,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,28,5eb374b91dd296ec06acc2d2bdd16b01d9d3a73fec9df67eb6a4c1a3acce9285,barley,barley,barley,identity,approved,True,,6.05,0.23,7.112,96.094,0.69,,,,,,613d3e0a394976e7b1147db8a65c2a2b5518b22c7125834c970ac841895b2a51,5390627f4627bdb55a370b2da252cb6ddfb961a38077373a256ac5614aebbaf5,False,False,28,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,29,d9e5ea843daa21e7734279519fe912cc357ad85fd2c1f45e570bd2d09e669076,barley,barley,barley,identity,approved,True,,5.63,0.23,3.883,508.623,0.69,,,,,,cc70bf2ab76cc16f9c6e4db970cf0d7eca2d67f563dd471082ce10eccf30e53c,cb5ddf6565034e2da9d545d7556f0b6aa8917063d2a4c24a78ddb47f7a03f975,False,False,29,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,30,441fa1cbe399a2d92c4bc4e10b99bc763fb3a0f5994f041527aead6dd19402c0,barley,barley,barley,identity,approved,True,,5.99,0.23,74.965,403.938,0.69,,,,,,83cd8e2241ef11615660c70a28dd777c0d5f3a9d828afd508e7d11c6f6b022d2,381b46975dfec8cb6db34903dedcf82054920eaf17ed9613d9fa3365d38f1fb7,False,False,30,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,31,bf9ef6c3ff296316d654fe31ae231c053fe3f5818690a294d68485129b4b1a23,barley,barley,barley,identity,approved,True,,5.9,0.2526,12.0,347.0,0.65,,,,,,f077c753994bb46e3656cda983c76d4f0e10d1ca4d400918e33e9c6cea0dac29,35de85c30a317ff96ac91bedf6a7143620a1c0c74fbf602ca978219e28f77ea6,False,False,31,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,32,39ca21cc73c5f52397942e5bc83996ed70e4f2e84c29032a3e6ef91c9c816c28,barley,barley,barley,identity,approved,True,,5.2,0.23,8.851,135.701,0.69,,,,,,ae97b709ed341724c6fe316d82bd6623319bcdb3851acacbaeeeae6ed23fb605,eec08cd0cb83705cf0692915e9eb85132c7080acd58e5d62221bc295c2d88278,False,False,32,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,33,4373619484099de496a46b4419651501e139db47f342a70fa4a649919a43e22e,barley,barley,barley,identity,approved,True,,6.21,0.23,13.07,175.786,0.69,,,,,,ba386d6b6af65fad2dbe33c52ebc99e089077ab7f3fbd76a34c49ee62c6db9d9,5b937821dc8dabec9c2085046619d20307cd5c464d910941153d6845d29db8db,False,False,33,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,34,4daee973324f3e16ae53c2cad7a0e775ce294c84932e65995a06117012b5ee2b,barley,barley,barley,identity,approved,True,,5.57,0.23,8.048,71.766,0.69,,,,,,9cc4b8b85ce184508f423c250b34ea8e692f41397aca59b66f2f6cace08d4026,954166eeaa178ee3ebd3d1e96b36041772e854dbff0a8842dde00faa117c7dfd,False,False,34,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,35,0124ff7056fe4d2083ba2dc412ee67b53b32e693c8cab9647bdd54d24b59ac4b,barley,barley,barley,identity,approved,True,,6.05,0.23,168.213,697.628,0.69,,,,,,b721e35d6e9e2bcb5348613b15b99aff604d550ac9b41dd1e8bac6bc87582b28,5d77c0d200cf1f5b9d0f22623d9992033b4f4ea6cfe1a872264883d6d4fda154,False,False,35,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,36,e9f748636993b7de2de42f946a4840fa4d426fd92cc658d625258386061a4ac9,barley,barley,barley,identity,approved,True,,6.01,0.23,58.65,285.655,0.69,,,,,,627d2b11f0282604ff697dac15c909203cf5763c2378fb24d3ece92036c99e88,c985849344fcb06c3ab265c155f0cb417ba1a9cb13e325ec2fa1c12b99105c37,False,False,36,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,37,499958509a9bd20cc11aa88a875e873c57f6f7437c72ccf1abc020345faaa768,barley,barley,barley,identity,approved,True,,5.85,0.23,3.766,183.472,0.69,,,,,,4e6fc75ce54dfeb9fee07f9d5dc3901f49efb853ae0a4011d02d3e30c1b639c6,44ce0d50e8382b6b2383b837ad2ca7315a67d7570623318dcefcec80ba8a3e51,False,False,37,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,38,13dd8d0aa30f17e920dc19c567b7ce9dcd39e2bf29a4f7fc924bf091a2a4c3e1,barley,barley,barley,identity,approved,True,,6.15,0.23,5.095,89.77,0.69,,,,,,c19a9bd5d031520c8b51245cc444579ebaea8a44e57e2583096fa4b4f14c2797,a38be6f62e30cf0ca97d4c885eef388cf744bcea7e71a83c8d255c912686b50e,False,False,38,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,39,068b18b47f085af0dd3f0501a5cbd62fa5ee2b9dcc1b7b45745c149de1c9db05,barley,barley,barley,identity,approved,True,,6.1,0.2365,12.0,420.0,0.65,,,,,,14fa565f6dda1648b6727c207ee55f883d6fe02f5d03cd16d973468366e90d6a,e23052559836d62579cab4897e51cb1fd858d28f9807e07148308e09384924a4,False,False,39,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,40,ed047b4f1d189cff189944c2060dc52132920a68b4bd522b75d1ce80d9e178e9,barley,barley,barley,identity,approved,True,,5.57,0.23,6.915,267.393,0.69,,,,,,33779b2ea53a50d1f82cb47254f95f2ab331432806c7992ac2449318a8a348a1,a257ac671774da7f98ec04506bd1fd46e189d623454c27df70ea97a7b8a24987,False,False,40,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,41,95f3b578dfce8872a3c679e224aca9e0610b9cd08469f7e75a1000c4f7cc6955,barley,barley,barley,identity,approved,True,,5.45,0.23,2.712,449.394,0.69,,,,,,297b5e87d39844f2635db28966930a9274a4460cb39e90ff0fa9b88c3a9f47c9,f36f98b32f676d1d536d4558ac1148040af7f3ccbb09752ca62dd0ae6dffc806,False,False,41,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,42,83f4e07c83c51e20c3fe92d407cf8abf581793244c3617d8635c93a8acabe051,barley,barley,barley,identity,approved,True,,5.61,0.23,4.224,161.458,0.65,,,,,,53ee97352ec3570b9b7c8c34ed9a7ccab4fe7ad47606240b324a91c332b350f8,6ee9b2712ae15d4a8eaaa495acdbc5240e2685c9861221b662c2bfcd9928a16e,False,False,42,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,43,b2bc982ec436bf6843a7addb4ec3dca08790c52a133b72c607b971c4d658aa19,barley,barley,barley,identity,approved,True,,6.0,0.23,6.002,98.899,0.69,,,,,,9217819a7d2b92093d8d7a58d381fafd4306015a63eb8df74d3f90aab9d31f85,975c9b8fced03e884c7a9d23aa3bed9f6a631d3a979d5a31aec008ceab78f65c,False,False,43,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,44,cef0583a0c3d59d03f23f1f898b00775bb32afee9cd522c778098f11d4d1a620,barley,barley,barley,identity,approved,True,,5.74,0.23,3.149,177.9,0.69,,,,,,ce7b4997759f6e1971b9a7069feeb11c4057bebf56c0cb789add1a1babc8747c,8d867e713ee0173924cfa596f2cbc9d51475d16339d05b31b1780c368341f834,False,False,44,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,45,36bfec91bce7ee4d1e496dc435dbdbe2083bbf5a36a27b8a5a45ed84d226c74b,barley,barley,barley,identity,approved,True,,5.71,0.23,4.908,366.933,0.69,,,,,,294d9773f2ffd386b3cff302730372d38a95ebf4c695b28d8a993c13093a64a3,0e8b8bd8bcb173ad46ea57af9c684825686b627109abe614f15b6ffb5cc8412c,False,False,45,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,46,6b53889b3471335afd62023cf99dd722506fb6f75eb6b081fe76c3468c52f8e9,barley,barley,barley,identity,approved,True,,5.7,0.3493,7.0,191.0,0.65,,,,,,8fd45e5d98d5ca66dca06bf8392634cf749863b3ebe0fed7244f9e9ffc51ea4b,a33a4d25291019d085e5fcbcd2250dba8c09975f03899e201a3591793524ca96,False,False,46,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,47,bcf5a05d0e52d2dc782b6e4da07e56eae609cb6290cd47dfd0809f8a1c4ed165,barley,barley,barley,identity,approved,True,,6.0,0.2681,15.0,296.0,0.65,,,,,,875a269dbb45bdbd3ac815b7eddaacbee0034278beeabc5e7c44cd3cd68dc95f,6a42d6e4e14913a9476c6e9150ba58e00c166e319d5ed737c9a051da141b3ab8,False,False,47,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,48,399118f5eb1fb2becba50135919e6f19dbaf3905dd89a67a3e28699a590ec258,barley,barley,barley,identity,approved,True,,5.7,0.358,12.0,241.0,0.65,,,,,,7367d870f69ef7e874cba931428f23daa7d5ab576d9fca8beb1cd99359a5a80a,0bda97be82ba63be142bd7e2687c37dfddf7fe61b1aeb3c545167af75dc77da0,False,False,48,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,49,2abe5ba649e06935d9a8c5b984c3eaf87959ef509e0f445772394491c3db07a8,barley,barley,barley,identity,approved,True,,5.8,0.3411,6.0,182.0,0.65,,,,,,c5be9a62baa94ac9d3b3e7c04953e83a2d4e341b53838445efe3c5c2a2437b74,63ba099d28cf4c6669e8c8143107f5703ddc1cad904122df1919ee3a0cdc1716,False,False,49,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,50,08aed4f9892797a18b0ef9f3833fd8622007d2ebe1ebf8f99c5df1ac1cfea719,barley,barley,barley,identity,approved,True,,6.4,0.1255,50.0,239.0,0.65,,,,,,fbcbe773ab9e58b556d7675b9041eb1afcd39f26fe122ed9e2f190e23925e385,d257b0479883b9c16e2ba883b6de0dc61a6e973f73d61c785f8834468fd1f223,False,False,50,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,51,c67d12168a7535e5f9550d3120fa0c78ab01ebfcbc03a9bbb63176d45a273693,barley,barley,barley,identity,approved,True,,5.7,0.2748,4.0,208.0,0.65,,,,,,aea0d6754696ff666ac1e66a96cd6fd61cd1516b4d75b5a6dc67b0bf2c6f64bc,a5e08ad616c83313107a9afa3af17d5605878a67792e3aaa8f9c2fa754aad5b5,False,False,51,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,52,3ce39feba8027cbd3d2770fce40ed2e1a1cb3980563a20d69a01afd6dd8dc663,barley,barley,barley,identity,approved,True,,5.9,0.219,8.0,242.0,0.65,,,,,,4ee62cdfb086d8cb578f79655d72f37e9df19fce478de1e2c37895e3c2b018ec,013e1e6328dbe9b06073083256c63aa205cde8033a84cccf72c5c9d6dc3a6344,False,False,52,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,53,0a2780cde4888cf233c77b18c5ec19ef651de7448f1262428d0736176344377b,barley,barley,barley,identity,approved,True,,5.8,0.2242,11.0,343.0,0.65,,,,,,efa39cafe342961973e4f35e27c8215ea83304d61c1d0644f6fd5147a92c4c0b,2ae1af9a2adb12545033ff4d034900b69b8ea6e386f891f8ee7e5d050d73327b,False,False,53,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
Crop Recommendation using Soil Properties and Weather Prediction.csv,54,d2e6668ad771eda9efac98f6c6726222edbfcd02a66af4dff155c1a59cd16cac,barley,barley,barley,identity,approved,True,,6.0,0.2734,11.0,318.0,0.65,,,,,,7e8ebc805e5cc5025422d6b848157dcf8b61f511f042d815f25a0a61708561ac,a11a01944928dae816a0680e60b7dea051f4c5ba5005a21022998016e1e48079,False,False,54,False,1,1,1,1,1,False,False,False,False,reviewable,needs_semantic_verification,hold
