source_file,source_row_id,feature_fingerprint,crop_label,split
Crop_Recommendation.csv,1525,9ad56007f91592a9f14f252603787fac4c65c3ee2c897c5a8c37baba97addb0c,apple,train
Crop_Recommendation.csv,1526,1988b9845feea62df259c7659dd4c15632ae656954b01f5117c2220a1976399d,apple,train
Crop_Recommendation.csv,1527,be41b0cba4e939bb188628936e53dc288e709cf4257706eb99be80d9d52d73c4,apple,train
Crop_Recommendation.csv,1528,8ae9673828a5cfacff3c20a28efd739de17065defa3f9bc5344c2a6b3f1d44a0,apple,train
Crop_Recommendation.csv,1529,06000bb2b25eb15246953ae29f715717496b3d2a12c32f8e8c904b0643b16c74,apple,train
Crop_Recommendation.csv,1531,8eb5be905eb5191124a011903c2633894e9e5c9230b9adb806ebba176efe93a1,apple,train
Crop_Recommendation.csv,1532,4d47042c8ef13874c6d8e1bbf6254ba2b151c0ee606207ca34952a8d52fe0fe0,apple,train
Crop_Recommendation.csv,1534,0288b6ce72350100723a2e4d0e85c4909fa8fa0fad16bd888f4ecc37e2eaf465,apple,train
Crop_Recommendation.csv,1535,9c47140fa20508d8d6f8cb9dedcf58e50c71c47b68004bb1547834f3a5545861,apple,train
Crop_Recommendation.csv,1536,2ed16081fe68222e20360ebd69fcc67b7e06852d910ecb705b872ca9c2761965,apple,train
Crop_Recommendation.csv,1537,0cdf41954116e2d8ede57a411a0bb7ec3065a0fbc47e4b54321764588af7f7ad,apple,train
Crop_Recommendation.csv,1539,111d1594bece155ff8e59bf295dd183763d300f23f3c2300b30b5084e2c45b78,apple,train
Crop_Recommendation.csv,1540,975cfdde588f3671f1406e6668cd00e30bfdc02ecc1a2c66d3c3e198c64266a4,apple,train
Crop_Recommendation.csv,1541,8988bdaf744020d3328fba8a6d4fa4289146e5bd7e12fb38ac6a7d2540746f72,apple,train
Crop_Recommendation.csv,1543,68add8ad319dedbe73a3557fd24a210e631c87f0cc00ad9e509fb08b3ec7792c,apple,train
Crop_Recommendation.csv,1544,1a26088f32f34066d4cdab218a7f26bcf4cef51c010ea0dfce85ef4caa48273c,apple,train
Crop_Recommendation.csv,1545,9d6bc22e06ec42f1afdc24fc52c261882605c32c8ba20eaa44e88dd9768846c1,apple,train
Crop_Recommendation.csv,1546,3756b99ffd0a60e55e2855404884d1b9052297fc9f57517498ad3717fbd75bb9,apple,train
Crop_Recommendation.csv,1547,ef605e761ef7932d03b6764c47a15fafe7f0ec39725c1d525bc1960e72073b23,apple,train
Crop_Recommendation.csv,1548,24d8b5b2a03dfb92f90e60793aaa69c92fd685bc8e49592047f0a2677d6c65a5,apple,train
Crop_Recommendation.csv,1550,58262eca182454b346f527850ae64f50264f2af1ac2489c7f1522d50b1c2b26f,apple,train
Crop_Recommendation.csv,1551,17f8d03c33b855381b59f031ec734445fe5b0aeeeae597cb5fb39d5e2b9945b5,apple,train
Crop_Recommendation.csv,1554,11a1d5c66cce923c7522ca6e8cb63694ee9ea1e4691e6b24482c0820639b2099,apple,train
Crop_Recommendation.csv,1555,20c62f2fd5a6114a8a9576d6eb9dd6616aeb724e40a3363e766ea21fe8d4186b,apple,train
Crop_Recommendation.csv,1556,f153707f7638f9db28a82565f8725f212670d57103904ff74c2722350ee5992f,apple,train
Crop_Recommendation.csv,1557,45c730755a31be2c1d55a50b7c92ccc7e8d3898dffa82bcd039f900c9aeb00f8,apple,train
Crop_Recommendation.csv,1562,eb85c19339d3373d931815f71afe9c8b3309a4246cb46bb1beab8d034cd885ee,apple,train
Crop_Recommendation.csv,1563,55dea2ed927cf7e161979913f6f7142bf93b2b253b680720830dab98a7708d21,apple,train
Crop_Recommendation.csv,1565,50e704172837cb489f4c2111ef3fd4646d3fd56514e44788f87a63c07694b2d3,apple,train
Crop_Recommendation.csv,1566,29b737d0c79f2879e4fb5bd92a3b362f5b8e191548f96722595b005f0248b426,apple,train
Crop_Recommendation.csv,1567,44d0056147194292087705eabcefbf9716a31e013eb55425d99abbd863778cfa,apple,train
Crop_Recommendation.csv,1568,b64f70f1a09529ac039b9ff65536bd43d4040a52f16b4797e7d35c6ecc7189df,apple,train
Crop_Recommendation.csv,1569,37bf931c54718d5bad7eb90c5bfab38fb682f8c5bebab901f1df72adfcf2e143,apple,train
Crop_Recommendation.csv,1570,62cdf13ffdcf40d57b2206535e2636878a92206246eeeaea9513b8ddd34d44e9,apple,train
Crop_Recommendation.csv,1571,950de6a11a6a0552b399b9e733e872a4ad6b8d2bc244d4e7bb6085df2bfc7ecf,apple,train
Crop_Recommendation.csv,1573,c5ef06091853f031ea880416dc89ad59f934113754e74012459da7f2b0b6be1a,apple,train
Crop_Recommendation.csv,1574,8cc1cac1810e54dea9ae951eb4456826654ca140c689c4cab2be5266fe1aa6bc,apple,train
Crop_Recommendation.csv,1577,3dcaf8556e8a6420a3afc5925661421752ba746ee5b1e1af0caf20c70ff38803,apple,train
Crop_Recommendation.csv,1578,a027933e11d2b713b8337d751826e0e341d65c08333905ae6e07cb2618074b12,apple,train
Crop_Recommendation.csv,1579,c7bb06e2b8a72dd374fa99fe05cc0d126494a498677d7fd6256a852852f8affe,apple,train
Crop_Recommendation.csv,1581,5cc291bf113b8e61aff6ed4095585fe555b1e9afb9a2f5142a883762ffce35fc,apple,train
Crop_Recommendation.csv,1582,4a61ed8ab9f4a7c39e63786207250475bddbdde0a89e689328f48ca0ce2be9ee,apple,train
Crop_Recommendation.csv,1584,b489a7d70a8afde33bcd2d997cbd9b3c9a7227e9391803e0537314075a96fa0d,apple,train
Crop_Recommendation.csv,1586,a495bc754a160c9465a5dc8410ef15038761cd6c5d1b21efc5d50ea1f9cfde0c,apple,train
Crop_Recommendation.csv,1589,dee5926cbc02b9bed57f45b566fa11e77940d481bf750ad48434ebf0ad48a48c,apple,train
Crop_Recommendation.csv,1590,55783d9e3316ae5df421489f83b315763d3fea67500ed23f8548e0164271a2db,apple,train
Crop_Recommendation.csv,1591,8c37f4b23025952e11ec49adb90834831b91906e4b92b5cf538768fdb14cc459,apple,train
Crop_Recommendation.csv,1594,fc93593c03a7e1d4c8aec8b8078198a4fc4fbafec1d4932c5c3d6b2be20d2427,apple,train
Crop_Recommendation.csv,1596,538c00d8d48dab4121c3623958f0aef80085f23d7311e0a73485df14167ac31c,apple,train
Crop_Recommendation.csv,1597,75463ff3c2b297b56d152990b7bc877dc6137459fbe879b270c7d1d8cbc4a902,apple,train
Crop_Recommendation.csv,1598,cc3c2c4a72e614541166c47df71ef17fea2c6676e707bf719f45fd773963571f,apple,train
Crop_Recommendation.csv,1600,eb6c1f270ed0ec27cc303fffe9c162725537e908cc0a7d3dbd3694a78c9644c2,apple,train
Crop_Recommendation.csv,1002,16f2b58ac4584ed5b3253e6675f0d049fbfa4395727665224c0cd6e1e73c534f,banana,train
Crop_Recommendation.csv,1004,425b1a8137474ce28442b43e56b59b61fc84e545d8f513cc7911cf750078924b,banana,train
Crop_Recommendation.csv,1006,3dc7f874e3d476ffac5ae0a29598f5c5545bc8121c54b60b0a9d62867cb6823c,banana,train
Crop_Recommendation.csv,1010,6fffa578c3a5bee5d32e273665bae5c40592a0dc4f2390b0ef935b26495845ad,banana,train
Crop_Recommendation.csv,1011,4d3d2884db46b97955dfe578ba7ad4018b5f1bceb81d46d009cd71014bb08c06,banana,train
Crop_Recommendation.csv,1013,2eef9b6bad83233c2b8e4f4ef991bf5498a2e27cc92d6d07dc384e9971b72ccf,banana,train
Crop_Recommendation.csv,1016,125ca087ac368be8d15eb1751d7b546cc0219dcdea7645544bc82cc9d7e2b6b7,banana,train
Crop_Recommendation.csv,1017,4192f13596b60d8b03d14a5834fef048cba07293e015ca07db98c0750bf455e0,banana,train
Crop_Recommendation.csv,1018,d04cbb17a3ab564d48c32f4cb833a0c738f85f414f085bb4e03bbe3efe42557d,banana,train
Crop_Recommendation.csv,1019,3c75580239cbe3386833923c4d836c0fd5ebc6cafdfab84d30b50dfef8bc920f,banana,train
Crop_Recommendation.csv,1020,2e30d846262ea67e3ac134596d7ca42ce5bd301dd69ffa7d53f38dca12509b01,banana,train
Crop_Recommendation.csv,1021,15f630744a3749e59cf804c0bbc019abd30ced6f2cf0f78ccc35d57072f50717,banana,train
Crop_Recommendation.csv,1022,e5c84f0fb4bb8a8363a0ff1916c0ce42f300c8db8b691d35ac95f77a0e4f91b6,banana,train
Crop_Recommendation.csv,1024,f2493fbcb2c3ef22f18767b27f7aa6ca8474f2b0cbcd06b655ecc0fb749dfa39,banana,train
Crop_Recommendation.csv,1025,84abb052107b562392693d138178c937f4ef8dbb65e8f489afafb811fc13c524,banana,train
Crop_Recommendation.csv,1026,920131eb028a89097b2f57dcd88b323044a9d36ebd61b028183abe7d2e944b4c,banana,train
Crop_Recommendation.csv,1029,192a6d2a9a786bb452c32b45c9c3196a6bc2b65ad0e1c5288cb1ca6d49e8e961,banana,train
Crop_Recommendation.csv,1030,8bab1c8fc1e5cb38cce7ebb9800ab5f151262edeab7a16c96a14aa98fabfa990,banana,train
Crop_Recommendation.csv,1031,fd16b9a04421ed071fea86f51e9d4476ba126426df0301d03b3867ef13d1575c,banana,train
Crop_Recommendation.csv,1032,c92a970e2021496259e3531198b2eee1ed19cdd96d2015618e1b867ae24cb554,banana,train
Crop_Recommendation.csv,1036,f41a39b0efcda368eb850f4f9e7c4862891018e408f4c94a8b9cc0b752a4869c,banana,train
Crop_Recommendation.csv,1038,e337d07a94775f627d1e6fdf687ebefa7914e1d064702b5247ca0ea09e37329b,banana,train
Crop_Recommendation.csv,1039,e4bf6c30b7716096fdb59d4deb030039af402be1c59c9d62d74c8318fe4711dc,banana,train
Crop_Recommendation.csv,1040,ba937645826427ab63fa03dc12c9a91616cd1f180cb829d542df62583c2cbec8,banana,train
Crop_Recommendation.csv,1042,261618cfeadc58116bb9f37eb5d5d6045631939106b359300aa22381dac3e419,banana,train
Crop_Recommendation.csv,1043,6b6b0a8a9a2d1d99cdeef8ee2a39c8ca341d022bbfecb34993e1fb8c62f8e22b,banana,train
Crop_Recommendation.csv,1045,f4c3e2ed1fa647d0e06b7850fbf8a357189be3d0a27af8d3ca93d817c1fe2ddd,banana,train
Crop_Recommendation.csv,1046,d392edd4cdacc44ad155899cb2b443e107504bfaefc4550d81a2f1f01511089b,banana,train
Crop_Recommendation.csv,1049,b18d087cebcb56678ba3b1e861470e01270c70cbb297905f6ac81faafa1493da,banana,train
Crop_Recommendation.csv,1050,c624b1132f917a78c2b628a862e3e2f4c30ea576406519fdd6dd197ff7e03840,banana,train
Crop_Recommendation.csv,1051,df8f354ea34864e05bcf59faa585a1181bb83e7146dfb62c0e1ae2a01448423d,banana,train
Crop_Recommendation.csv,1052,3960af626ca944a14b48b7633b4222582ac0b17373df8381432bc346e3aefaa4,banana,train
Crop_Recommendation.csv,1053,cd63acaf68b2220f9d19dd0f7cb63af7a253037da963c104be71f72b2826e860,banana,train
Crop_Recommendation.csv,1054,a78ae424ea35674670a3a030dcd04a1825b50f2ca379a4aaea68ba1ac2213f1a,banana,train
Crop_Recommendation.csv,1055,fa67d8ecf4f1334586d16a95bf30e982fac6a4353c9344b0b1ec148bca67deba,banana,train
Crop_Recommendation.csv,1056,b14e55e2f22528677668cdd174d24f5121780753b4f351fb859250d09b72458b,banana,train
Crop_Recommendation.csv,1057,bed075261b94b9a004c0b6ef7cc2efdde8e02d5d5080682f8e26c75f2c6bab0e,banana,train
Crop_Recommendation.csv,1058,32d24baadd46916386bc55f170424fc3f166a46a6d74f9036fc49724ad4f821a,banana,train
Crop_Recommendation.csv,1059,d38c5713d8c37f23c3f7e761734728ab14af256b27a41715b69180c65e3bc3a0,banana,train
Crop_Recommendation.csv,1060,61b5e940ecd077a14ed8dd700ea3e0e198c7087d3f60408522d03e86358954fd,banana,train
Crop_Recommendation.csv,1061,2a0f2f05056db2d78ef851e0d71401382d2e9db35c595d63cb1db2f111669cdc,banana,train
Crop_Recommendation.csv,1063,5dee32e8cac24bee01c72da96c525784c23b1f4d559a6e7578a80037206795b8,banana,train
Crop_Recommendation.csv,1064,7db5c559715289eaf30fd965b9e00dcd29511c93553057b426551477abd0f961,banana,train
Crop_Recommendation.csv,1066,3b897072acc589175b405c12b226e02e067f74c7dd323f9f21831abb58a44b90,banana,train
Crop_Recommendation.csv,1067,a771bf97d7264e3c9bd2bf69de92f41a3beddce9f718548393d1cb5e90573d36,banana,train
Crop_Recommendation.csv,1068,4751dd0c95666de67cbcddce17f3fb5d0c50e111b929015e41923f67fc4df012,banana,train
Crop_Recommendation.csv,1069,26135c4a9451a79dc9032afaf95f75dbf9a2dd4ddb3eb7b02403dda739ba1e04,banana,train
Crop_Recommendation.csv,1070,ee132dbae236be1ef23e82e28f2009d5dbc267330bf4046317e19ab13dbe326b,banana,train
Crop_Recommendation.csv,1071,3195578c597574cc81f06da6abf2fe3c17c4b7e85b6dfaec561289eecafba1e1,banana,train
Crop_Recommendation.csv,1074,9f1d2f094e7cdd5f7ec493db11faf0cabdd9212d598bc09bdeb2f8077df77437,banana,train
Crop_Recommendation.csv,1075,ff2894eba2d9fa87177c86b1e110e3c28aa694d06ea345ddef7b5a50d47006e9,banana,train
Crop_Recommendation.csv,1076,536ada46d07831ab26932828ce9390f9b84251f8cdf878aafdc4a56b0395acd4,banana,train
Crop_Recommendation.csv,1077,0584320d9ef8f489f6512c313d4561673a9152ec5a9d061cc0f4fd0c39d54404,banana,train
Crop_Recommendation.csv,1079,f142b01993db1404b324b6500d5ebd57273af1b3e1e7314da30c6619df4d8859,banana,train
Crop_Recommendation.csv,1080,9a1f8720d6a254638fbd347ac7e07082c8f16df3632d3cd50bad657857c06da2,banana,train
Crop_Recommendation.csv,1082,09ba82f597a43406e8c5d163582b5353e06a74e89ee11092ef6a0cc71b76d81f,banana,train
Crop_Recommendation.csv,1083,1dc1cb2dd69305dda8d8ebfc7dbfcdcf05334357f4f4c93c0d34e2c251d04adc,banana,train
Crop_Recommendation.csv,1084,b15bb862fe229d12c7ffa1cf20bd9bb865f2acc080a32c02dea8f65843ddd72c,banana,train
Crop_Recommendation.csv,1085,9df5f974c313bf3090e8a3839f8324d369368dc7a0e133bbac4f3bad9b3bc1e6,banana,train
Crop_Recommendation.csv,1086,6c73a79354c37e30db6e48f2579dc895c3582aaf0bdc4e6dedacc21f192e390d,banana,train
Crop_Recommendation.csv,1087,8979e83c72c960f84a0dd5c8ad5458cd9c1cc11ba53ca7fe9b82f0fe847e12ff,banana,train
Crop_Recommendation.csv,1088,00387d712aace800609ee762e96c088657295e1d424f164b7458afb7498c4943,banana,train
Crop_Recommendation.csv,1089,3d49af1634f9f8857b34bb374c67bddd28fb8cd781983171dbc542ccceb6b102,banana,train
Crop_Recommendation.csv,1090,1f8778406c225ed371b1721628bf9b97dff53a9132e9d9c2f5c347ff87d41266,banana,train
Crop_Recommendation.csv,1091,818687f02fd395969613b1354262f0d9b647e54cf48b413b31f26f03b50829ca,banana,train
Crop_Recommendation.csv,1092,560b80ab3288a0f3fdb256e17fba2811539a6f329cb6b62148b3ba1890a28a7a,banana,train
Crop_Recommendation.csv,1093,66433cd6968384e854c51469ef325a8e1054deef9b5363161f84f5e750279a50,banana,train
Crop_Recommendation.csv,1094,f143f65e9ab065e86ad7b5a3f0428d65de37a513243e81c001265b224310834d,banana,train
Crop_Recommendation.csv,1099,c60b22dcc2234a9e99e45db76a999504424358e0ee4ec27548e09e1b06bdabbe,banana,train
Crop_Recommendation.csv,1100,abefb9005d8082e5abc8cecb88b380baed923986074ab31767e93678def6e682,banana,train
Crop_Recommendation.csv,704,22c91f0aaecd4902c731faea7d15666bd421db6e14750ff7511af89d226c1a1c,black gram,train
Crop_Recommendation.csv,705,303e0dd2a0eb2f95f6d0f8024c6e2c5cb49ae6e9c5eafc53bd97dff9ff5819dc,black gram,train
Crop_Recommendation.csv,706,56336771229b280dc79f23e7b0168c26b14ff7eeee638c37a8a4bb259b605e8a,black gram,train
Crop_Recommendation.csv,707,0c5d8b8dc2ba3d34cc3d9ffef95dd00fb275877bf5b14e2b60966b83a4dcee31,black gram,train
Crop_Recommendation.csv,708,8d80f24a63ec7175331d67773f1696db4467a108c69da0c840685336fc5fed88,black gram,train
Crop_Recommendation.csv,709,ea2de7f0dee7b6ca6980c026e0c8f266c0ce7d7ac866527187081d0a9a7ad9ec,black gram,train
Crop_Recommendation.csv,710,9732436918c71fa9615224122d67f21a86582e8e389aac8e0ff7f2498c87d9ac,black gram,train
Crop_Recommendation.csv,712,bc4e123b90ff13f2798827bc789971d4b422c8129bbb827c645e1746e2582b28,black gram,train
Crop_Recommendation.csv,713,103af3ffc35a0ee7ac3f25152208ab6a011ca095263a3630b3387ff5eada1c5b,black gram,train
Crop_Recommendation.csv,714,a840c330b3075800cfdeda812e753a170510436b1bc40783fb58bcfbef45eada,black gram,train
Crop_Recommendation.csv,715,35ca28e4ce77ed315122c19adf5ee53b357448c8f7644939a24dac637fee2780,black gram,train
Crop_Recommendation.csv,718,f6140c37e303886c04c3f828ba4bff3145cebba2f56a417de4f970000c8552a2,black gram,train
Crop_Recommendation.csv,721,7d3e046842b98f7daf7c9e9be2ceb6a798575415e14f03ea8b6bbd23fe89e755,black gram,train
Crop_Recommendation.csv,722,83bc323ead1da6f84ab7d4c74ffdd6c0c7a15f1d53e2f92da4db967d224b7fb4,black gram,train
Crop_Recommendation.csv,723,2ed4e739e4533592682387de3b4d69cb0b7e33e0d47e07c25b19b75cfccdd3e4,black gram,train
Crop_Recommendation.csv,725,a3b85f9c4ddd9199e85516e6e68eace46ed58ef1437d8c2c744fbf4edeb5caea,black gram,train
Crop_Recommendation.csv,726,36725a1b51250716a0cf10db0833912b17fc2b3b59e7a974ca4975f3cb765f40,black gram,train
Crop_Recommendation.csv,727,fddbaf5c916b5096947ae58bb3fb6ebf6bdbec2910a9d5a5c3ab0717974d5af0,black gram,train
Crop_Recommendation.csv,728,4cdf9fe6ce1db64e28cefd568f5344a68f29d6a31549c4ab9857c6c7775c6e16,black gram,train
Crop_Recommendation.csv,729,60e5df6f62fee1fec05b72139468354251eb69d5b777315f2ab8dd8fd09199ed,black gram,train
Crop_Recommendation.csv,730,56794bebe3cc0405eebbb4c4ccb5b2a266dfe6630155cb6e937aebd65648e4fb,black gram,train
Crop_Recommendation.csv,731,ac074a980c2ba80e38c3fd80a3d13ccfbc1855a8d337fdb0d98665cdcad32630,black gram,train
Crop_Recommendation.csv,733,6c32ab68bba472a2bc86d3e128e26dc7964a173bffc395112c9bbf8bfe2597a1,black gram,train
Crop_Recommendation.csv,734,b336cc33bad361ab93a268adf0391e5559ec9a7a49c41ca92052d60355b4d7e1,black gram,train
Crop_Recommendation.csv,735,32618940220dde937b9c155b5a4f13bc99550bda2949f6e70fa9050ed5936550,black gram,train
Crop_Recommendation.csv,737,a94c4c525e0fe69efad3b9045e0a51512eeca611cc51eab1b8b134607c1120b0,black gram,train
Crop_Recommendation.csv,739,2dab08116fb350395810afeff085189233b8dce69458ee28a66278c4828f3379,black gram,train
Crop_Recommendation.csv,740,e7b8aec1f79bbcb3ad2b9515caf941d9bfeb2c91833106452deadf5c3a35b294,black gram,train
Crop_Recommendation.csv,741,9b3fd7d689915236995bd8e9a4f6d3ec32e9bbdeb7be18441ad0cfc58eb6c05e,black gram,train
Crop_Recommendation.csv,742,855350331737e5a10d8d9a4556e93b6313ea372ca5af1c855cf98e4f3733d20d,black gram,train
Crop_Recommendation.csv,743,18b28794935fe824531a6445b941b115ba2d6c8a507441093c1c47cb37c10af8,black gram,train
Crop_Recommendation.csv,745,33c24d0dd8836bc25b30e081caa962ff35fdf957aabf14aa7c4cc51653abcd50,black gram,train
Crop_Recommendation.csv,746,1a12f88aedc2276d6fc837b2f990b79679c9f1c0cdfa8e9a2a24a6a9d37b24f1,black gram,train
Crop_Recommendation.csv,747,e2dcc8946731222673620a190d357596565f36c487eae65fa1361728793996aa,black gram,train
Crop_Recommendation.csv,748,ab0826deaa2ac77070134109cd19113a14259e148df8016ab8cd12419fa631f4,black gram,train
Crop_Recommendation.csv,749,7056ced57a83585d6adaeb8eb40f823e7f17e46c88e419bd91fe7ce4a2c468de,black gram,train
Crop_Recommendation.csv,750,7e95395047c0d2f500865be8a2090bad9cca0946ed107dbf22ef166856fdd3bd,black gram,train
Crop_Recommendation.csv,751,aefdfd71a303133d8c8e74894a643511d0aa358794f00aad29e57e335d41a079,black gram,train
Crop_Recommendation.csv,752,7be43f37b283e4d5b7c546193be9487a802518bba85de89b9b9a7d49081b9579,black gram,train
Crop_Recommendation.csv,754,c075b982aa94c0ba0c6ea12e2473fd671c2cca2620b6a0c72615d74f4d2ec8b2,black gram,train
Crop_Recommendation.csv,757,440f506e90fc2a882f84e799060bfe734709208058a319a3f804b361fa63147c,black gram,train
Crop_Recommendation.csv,758,0cd1a97446db57a6fc75c7ae1dc1cae84e0665eec006a6c8eefcd5bc0e0f0051,black gram,train
Crop_Recommendation.csv,760,7de25313e90ad84b4dad06497e36a8275add30cf434e237653aab968f38d30ff,black gram,train
Crop_Recommendation.csv,761,1e2aa8c06fcf03c6f6433ffbbedcec4cdde1e650d5b83b51ceb9313a65177892,black gram,train
Crop_Recommendation.csv,762,95d3e3dfdbaec708253b6b40811a0aa01171ba626239413200cccecf687b2f9c,black gram,train
Crop_Recommendation.csv,763,06f28e22c4e7b5c83c37d28c07cdde62d50d5c84ad1bed896ced73070ea3c45d,black gram,train
Crop_Recommendation.csv,764,f24555d097fba9c331e8628d5fc3fa0620462a672c9a1f9b9f60cc4e3e31800b,black gram,train
Crop_Recommendation.csv,765,4fde4478aac216f8fc6c5f98d178b13449683fb0c62a4f8fcd3dfed1775deeb3,black gram,train
Crop_Recommendation.csv,766,381354bb085e7717f9794a8aaa6ae77064cedeaad4039c5596d12c44ac1e266b,black gram,train
Crop_Recommendation.csv,767,e491cfa0b59051523d93013fc4fd2e7c4effbf7c465ea4281f04eab9bb75c539,black gram,train
Crop_Recommendation.csv,771,4f7b99f92daee0e9c3a89da64d194e86b331893960063d0c24e7c34ca35efa44,black gram,train
Crop_Recommendation.csv,772,edae523bcaae200f5b18143dea4410d6b53f237f227f8e83e13b239495897b01,black gram,train
Crop_Recommendation.csv,774,26d77f916ad6c85289321b3609fd1ed0c7b7aa2cb8b08d99f71c809455d292b1,black gram,train
Crop_Recommendation.csv,776,84fad03c25c435190126c5742a75b89020b4e058836030f7fdc1f54c05b32aa5,black gram,train
Crop_Recommendation.csv,778,751a779cca361aff4727c665bdf9b3f1de9d713d1fab076543a559b41efeaf58,black gram,train
Crop_Recommendation.csv,779,ddd6958b31ebef4f1d853b49e57a31ec267274f9b13a9088f24ef03b72da2336,black gram,train
Crop_Recommendation.csv,780,63870de26352f2a7962a4b14423d7fe918e5bbee534a61ca4c4155b003e3dcfa,black gram,train
Crop_Recommendation.csv,782,8e8d232038f202f8fcde2779dc96c7db26949a2efac7f0debbff375da8c6b85c,black gram,train
Crop_Recommendation.csv,783,9e896e0fa08cf66cd4937732d26156bfea078c4636f33e376050917cf60f86d1,black gram,train
Crop_Recommendation.csv,784,8f1363450493bc70e8f73935009241ec3166642ad0059b08305d7d24eb0a7db5,black gram,train
Crop_Recommendation.csv,785,fbe232a00a71256c0ee65664c155e2cc56a5bf91d3b44c1d9192a59aad517698,black gram,train
Crop_Recommendation.csv,786,9ca364041c5f976162827e168c3f921e97c5d90b90d89723aacd246e52e5ba11,black gram,train
Crop_Recommendation.csv,787,2394100a368408263fdcff0d0f050f9e9dfee7668d4d9c74eda41f7bb4e2254a,black gram,train
Crop_Recommendation.csv,788,3c10467204fc23371bea0055e654a0dabae253061be5bda33911f850624667be,black gram,train
Crop_Recommendation.csv,789,9ffe5ca968c87702219e1f810e54718c8f3dffe1818df35a1371fb8f2693f091,black gram,train
Crop_Recommendation.csv,793,de11b13935657d1e208eded3d720a59bfd3db73b7313ca0754720ad6e17e86bc,black gram,train
Crop_Recommendation.csv,794,be7b9ea6cd206110d25c344cc439407a54ff8916de8083ab1518a55908f3fba9,black gram,train
Crop_Recommendation.csv,795,890386060ec5b6079768876bc3225acb5348a597fd5f116729c50cedca8ac9f9,black gram,train
Crop_Recommendation.csv,798,3db4aa5639202325b27790273f9dffe7421a3b9e03658969148bd351e8ccf367,black gram,train
Crop_Recommendation.csv,800,b7ab8752eed4e9644cad638f3c775a57b7048ff44042493455fa0620af9c3826,black gram,train
Crop_Recommendation.csv,201,c99e17bc4137706d8fd0fccbcbad69f3f5ef55badfb137aabd255a04d1000424,chickpea,train
Crop_Recommendation.csv,202,d45efbc890b26ff7db8732357a7250f5b0f1bcb5c3c40fed915f0e96c0bd778c,chickpea,train
Crop_Recommendation.csv,203,1a7f185df9f3d7b38eaa37c75012836014c509e640237294c01edef67f778621,chickpea,train
Crop_Recommendation.csv,205,87db6aae928dba7abe27e1eea3ba468fba0dfcd9ac74d23491ba3620d4869f1d,chickpea,train
Crop_Recommendation.csv,207,2ae783276102ff8f8119fa8a02283f9803786344d50358d07128813ceeae7584,chickpea,train
Crop_Recommendation.csv,209,580f63d23a07260b345a285aaea446860fd715ff4d0b8e3623a9222936988cd8,chickpea,train
Crop_Recommendation.csv,210,d1cf36422f8ee61634b36c80be282ed1d9e7161f29f4c5bd5935e5879bffe5a7,chickpea,train
Crop_Recommendation.csv,211,96c7bc516e087b784202d98b200318c5ce7ded85d4868e40fddb37ac6805cfbe,chickpea,train
